geometry,INSEE_COM,INSEE_DEP,NOM_COM_OK,fin_periode,clage_65,ti_classe,tp_classe,td_classe
"{""type"":""Polygon"",""coordinates"":[[[5.336234,47.556447],[5.321785,47.549439],[5.31597,47.553428],[5.312418,47.564454],[5.309657,47.562236],[5.311919,47.553267],[5.307836,47.545494],[5.320239,47.541555],[5.322991,47.533543],[5.332585,47.509274],[5.340482,47.510288],[5.349214,47.514048],[5.365122,47.515975],[5.388035,47.515111],[5.3941,47.505827],[5.390073,47.500492],[5.388233,47.490476],[5.391433,47.488618],[5.399302,47.499242],[5.400655,47.502845],[5.409408,47.51187],[5.400114,47.517203],[5.405505,47.525245],[5.406524,47.533194],[5.405031,47.546245],[5.394676,47.54153],[5.39593,47.54924],[5.393546,47.556192],[5.38781,47.556248],[5.371892,47.555925],[5.363022,47.559945],[5.356113,47.556031],[5.342067,47.553137],[5.336234,47.556447]]]}",21277,21,Fontaine-Française (21),19/11,0,250 à 500,30 et plus,800 à 1000
"{""type"":""Polygon"",""coordinates"":[[[5.201195,47.218532],[5.192945,47.216934],[5.193133,47.210933],[5.186714,47.205789],[5.173187,47.203286],[5.176417,47.19571],[5.182827,47.192452],[5.18877,47.187996],[5.202542,47.187708],[5.21316,47.184295],[5.222447,47.171948],[5.226595,47.168577],[5.234404,47.176658],[5.239769,47.174372],[5.245247,47.176664],[5.255593,47.176009],[5.261538,47.180298],[5.243907,47.192038],[5.233791,47.192571],[5.227987,47.189481],[5.213962,47.204914],[5.211414,47.212245],[5.201195,47.218532]]]}",21623,21,Tart (21),19/11,0,250 à 500,20 à 25,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[4.476237,47.565383],[4.474936,47.570569],[4.459055,47.575924],[4.447417,47.567433],[4.446333,47.561874],[4.436599,47.556067],[4.435991,47.55453],[4.448503,47.549387],[4.458763,47.546583],[4.47386,47.547221],[4.477193,47.554112],[4.476237,47.565383]]]}",21404,21,Ménétreux-le-Pitois (21),19/11,0,20 à 50,1 à 5,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[4.305414,47.590261],[4.290229,47.606227],[4.288358,47.609308],[4.262093,47.604569],[4.262975,47.597497],[4.260217,47.592683],[4.263315,47.59133],[4.28174,47.5905],[4.296895,47.588246],[4.305414,47.590261]]]}",21550,21,Saint-Germain-lès-Senailly (21),19/11,0,50 à 150,5 à 10,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[5.391433,47.488618],[5.388233,47.490476],[5.384562,47.493491],[5.367197,47.49351],[5.353935,47.492277],[5.352171,47.488673],[5.355871,47.485813],[5.369166,47.482695],[5.379049,47.476449],[5.387461,47.481483],[5.391433,47.488618]]]}",21348,21,Licey-sur-Vingeanne (21),19/11,0,50 à 150,15 à 20,300 à 600
"{""type"":""Polygon"",""coordinates"":[[[4.941056,47.668578],[4.945801,47.671572],[4.94884,47.679328],[4.959182,47.682827],[4.968568,47.687324],[4.970285,47.692369],[4.95961,47.697119],[4.954633,47.701152],[4.953808,47.706915],[4.956914,47.70905],[4.952995,47.712863],[4.922567,47.718089],[4.920075,47.710136],[4.925856,47.702186],[4.925407,47.69725],[4.920096,47.695719],[4.90244,47.701447],[4.894207,47.701002],[4.899021,47.691259],[4.90619,47.689906],[4.911978,47.682876],[4.920257,47.681208],[4.932271,47.669474],[4.941056,47.668578]]]}",21063,21,Beneuvre (21),19/11,0,0 à 10,1 à 5,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[4.617066,47.385173],[4.612163,47.376507],[4.610759,47.367146],[4.607896,47.365061],[4.613544,47.359442],[4.625626,47.351833],[4.633523,47.345188],[4.637482,47.352007],[4.652477,47.354799],[4.655428,47.356671],[4.654441,47.364092],[4.657225,47.374142],[4.65454,47.377349],[4.641483,47.379821],[4.642213,47.385943],[4.63218,47.394034],[4.627805,47.391213],[4.624092,47.384286],[4.617066,47.385173]]]}",21040,21,Avosnes (21),19/11,0,500 à 1000,20 à 25,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[4.305414,47.590261],[4.305845,47.589895],[4.316872,47.598697],[4.323142,47.602007],[4.328115,47.608679],[4.325531,47.614301],[4.327273,47.618185],[4.31263,47.621583],[4.301775,47.613328],[4.293718,47.611812],[4.288358,47.609308],[4.290229,47.606227],[4.305414,47.590261]]]}",21212,21,Crépand (21),19/11,0,50 à 150,10 à 15,300 à 600
"{""type"":""Polygon"",""coordinates"":[[[4.230315,47.589689],[4.226383,47.587752],[4.227732,47.579586],[4.243584,47.575818],[4.256407,47.575058],[4.269336,47.575652],[4.274339,47.573284],[4.284012,47.573065],[4.2902,47.576168],[4.306716,47.579849],[4.305845,47.589895],[4.305414,47.590261],[4.296895,47.588246],[4.28174,47.5905],[4.263315,47.59133],[4.260217,47.592683],[4.251103,47.590666],[4.230315,47.589689]]]}",21604,21,Senailly (21),19/11,0,50 à 150,1 à 5,2000 à 2500
"{""type"":""Polygon"",""coordinates"":[[[4.384698,47.614848],[4.391547,47.630247],[4.399527,47.635545],[4.403653,47.640774],[4.40056,47.644886],[4.407938,47.656612],[4.396052,47.656563],[4.398411,47.669187],[4.3897,47.669485],[4.387133,47.664962],[4.373041,47.654416],[4.366003,47.644714],[4.363173,47.634975],[4.362595,47.624952],[4.35657,47.618369],[4.362096,47.614278],[4.37028,47.613608],[4.375576,47.615547],[4.384698,47.614848]]]}",21389,21,Marmagne (21),19/11,0,50 à 150,10 à 15,600 à 800
"{""type"":""Polygon"",""coordinates"":[[[4.892279,47.834735],[4.888765,47.826912],[4.896249,47.814776],[4.894242,47.811104],[4.90502,47.814596],[4.908152,47.813858],[4.918182,47.812465],[4.93508,47.814087],[4.938415,47.821376],[4.97546,47.816249],[4.982103,47.816466],[4.984305,47.824342],[4.984696,47.828869],[4.973254,47.831197],[4.961791,47.829443],[4.954383,47.833127],[4.9397,47.836797],[4.916316,47.84641],[4.904814,47.858667],[4.90471,47.853141],[4.899476,47.847221],[4.892279,47.834735]]]}",21313,21,Gurgy-le-Château (21),19/11,0,0 à 10,0 à 1,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[5.106581,47.463849],[5.114314,47.458054],[5.12237,47.449632],[5.120008,47.443887],[5.126474,47.449305],[5.137062,47.457385],[5.153399,47.471951],[5.162526,47.470669],[5.184949,47.47111],[5.188382,47.47275],[5.189911,47.482378],[5.183422,47.490427],[5.165543,47.490327],[5.149525,47.487582],[5.13866,47.491399],[5.137825,47.503656],[5.132474,47.499654],[5.113519,47.494218],[5.106448,47.488655],[5.106395,47.482607],[5.109681,47.478942],[5.106581,47.463849]]]}",21290,21,Gemeaux (21),19/11,0,50 à 150,5 à 10,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[5.409785,47.282546],[5.411447,47.293137],[5.399676,47.298449],[5.391284,47.299647],[5.386076,47.302427],[5.376184,47.296457],[5.378742,47.287638],[5.384782,47.285682],[5.397626,47.285134],[5.392922,47.276121],[5.405122,47.274887],[5.409472,47.276679],[5.409785,47.282546]]]}",21713,21,Vonges (21),19/11,0,50 à 150,5 à 10,800 à 1000
"{""type"":""Polygon"",""coordinates"":[[[4.474826,47.412168],[4.479979,47.418605],[4.491048,47.416193],[4.499173,47.422871],[4.523984,47.43543],[4.528746,47.434631],[4.538704,47.438347],[4.523809,47.443283],[4.521027,47.449816],[4.507698,47.45641],[4.488364,47.455646],[4.480363,47.446796],[4.478436,47.442043],[4.474985,47.428044],[4.473458,47.412927],[4.474826,47.412168]]]}",21024,21,Arnay-sous-Vitteaux (21),19/11,0,250 à 500,30 et plus,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[4.299124,47.679771],[4.293733,47.669892],[4.294559,47.657309],[4.2865,47.64595],[4.274849,47.641583],[4.262456,47.642269],[4.264402,47.637141],[4.267613,47.633981],[4.27849,47.627044],[4.299114,47.633823],[4.3117,47.628614],[4.317679,47.641022],[4.327481,47.669272],[4.31873,47.672763],[4.316589,47.677864],[4.307237,47.679875],[4.299627,47.679604],[4.299124,47.679771]]]}",21568,21,Saint-Rémy (21),19/11,0,50 à 150,5 à 10,600 à 800
"{""type"":""Polygon"",""coordinates"":[[[4.994127,47.819746],[4.984958,47.825253],[4.984305,47.824342],[4.982103,47.816466],[4.97546,47.816249],[4.938415,47.821376],[4.93508,47.814087],[4.918182,47.812465],[4.908152,47.813858],[4.919796,47.804834],[4.92589,47.80426],[4.939837,47.796702],[4.946172,47.796001],[4.955247,47.789596],[4.964509,47.795256],[4.982397,47.800923],[4.989621,47.805587],[4.991731,47.816606],[4.994127,47.819746]]]}",21123,21,Buxerolles (21),19/11,0,0 à 10,0 à 1,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[4.814752,47.852383],[4.80602,47.846967],[4.799161,47.83732],[4.792092,47.831826],[4.789653,47.821692],[4.783256,47.815142],[4.781547,47.809588],[4.786241,47.804443],[4.784889,47.798106],[4.788406,47.795668],[4.802365,47.795065],[4.801666,47.78996],[4.805466,47.787179],[4.815248,47.786561],[4.820744,47.780407],[4.826383,47.78815],[4.833811,47.794909],[4.847773,47.796836],[4.852596,47.800627],[4.856681,47.807528],[4.86564,47.813803],[4.860251,47.817439],[4.85193,47.818385],[4.841847,47.82417],[4.834086,47.83666],[4.826227,47.834194],[4.817522,47.840914],[4.814752,47.852383]]]}",21346,21,Leuglay (21),19/11,0,0 à 10,0 à 1,600 à 800
"{""type"":""Polygon"",""coordinates"":[[[4.269721,47.541331],[4.283353,47.539843],[4.29908,47.539354],[4.308888,47.542292],[4.316924,47.536847],[4.330653,47.545114],[4.330927,47.563059],[4.320937,47.569664],[4.318192,47.574479],[4.308403,47.577551],[4.305102,47.569257],[4.297161,47.557606],[4.290634,47.551778],[4.276979,47.547238],[4.271259,47.547154],[4.269721,47.541331]]]}",21686,21,Villaines-les-Prévôtes (21),19/11,0,50 à 150,10 à 15,300 à 600
"{""type"":""Polygon"",""coordinates"":[[[5.301919,47.060972],[5.307618,47.058875],[5.313288,47.061877],[5.322792,47.073292],[5.33166,47.076849],[5.31541,47.084508],[5.292744,47.090187],[5.280852,47.102198],[5.275423,47.101432],[5.265382,47.098226],[5.259937,47.100693],[5.252338,47.098738],[5.244407,47.094082],[5.24174,47.088544],[5.242021,47.081837],[5.242437,47.076132],[5.233636,47.067177],[5.2373,47.05865],[5.243794,47.055547],[5.25462,47.057358],[5.265873,47.057652],[5.274206,47.066568],[5.299177,47.062298],[5.301919,47.060972]]]}",21356,21,Losne (21),19/11,0,50 à 150,10 à 15,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[4.716239,47.328161],[4.708829,47.3255],[4.701275,47.333622],[4.69105,47.330428],[4.687235,47.329526],[4.681917,47.310658],[4.680804,47.301173],[4.673307,47.295165],[4.694566,47.290251],[4.694957,47.285241],[4.701734,47.282843],[4.703809,47.289876],[4.711431,47.29155],[4.714115,47.298899],[4.725576,47.304254],[4.718881,47.311087],[4.718691,47.314869],[4.725214,47.321287],[4.731021,47.323744],[4.736428,47.331569],[4.724422,47.331505],[4.716239,47.328161]]]}",21611,21,Sombernon (21),19/11,0,0 à 10,0 à 1,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[5.406524,47.533194],[5.405505,47.525245],[5.400114,47.517203],[5.409408,47.51187],[5.400655,47.502845],[5.399302,47.499242],[5.404486,47.497481],[5.430702,47.496603],[5.436442,47.49045],[5.447584,47.496422],[5.454036,47.506518],[5.461337,47.512113],[5.467865,47.519697],[5.471734,47.527455],[5.464983,47.533284],[5.455452,47.533801],[5.442741,47.536714],[5.438487,47.535515],[5.424407,47.536944],[5.406524,47.533194]]]}",21574,21,Saint-Seine-sur-Vingeanne (21),19/11,0,50 à 150,5 à 10,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[4.423962,47.519954],[4.429612,47.508375],[4.432215,47.507721],[4.444526,47.515813],[4.458357,47.519369],[4.467486,47.525767],[4.461471,47.530963],[4.459015,47.53321],[4.43902,47.528175],[4.423962,47.519954]]]}",21448,21,Mussy-la-Fosse (21),19/11,0,20 à 50,10 à 15,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[5.471056,47.608218],[5.465822,47.61313],[5.459051,47.615698],[5.450397,47.621657],[5.440998,47.630268],[5.425591,47.632074],[5.418148,47.625431],[5.415738,47.618316],[5.408851,47.61087],[5.399796,47.597133],[5.409278,47.5982],[5.427961,47.59265],[5.456062,47.59764],[5.458403,47.600765],[5.471056,47.608218]]]}",21468,21,Orain (21),19/11,0,50 à 150,5 à 10,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[4.384698,47.614848],[4.375576,47.615547],[4.37028,47.613608],[4.362096,47.614278],[4.35657,47.618369],[4.350381,47.611669],[4.351417,47.603913],[4.364453,47.591675],[4.366974,47.585546],[4.371291,47.587842],[4.379216,47.596859],[4.392788,47.606877],[4.389527,47.612423],[4.384698,47.614848]]]}",21456,21,Nogent-lès-Montbard (21),19/11,0,50 à 150,10 à 15,300 à 600
"{""type"":""Polygon"",""coordinates"":[[[5.178546,47.297281],[5.171047,47.300621],[5.166846,47.298983],[5.157119,47.287955],[5.144564,47.291306],[5.13844,47.283298],[5.154092,47.281717],[5.163761,47.263825],[5.178795,47.259066],[5.174046,47.253252],[5.168096,47.250708],[5.180471,47.249064],[5.189215,47.250495],[5.19723,47.248768],[5.198225,47.25274],[5.193443,47.259437],[5.189483,47.266407],[5.189425,47.273637],[5.17946,47.280257],[5.180404,47.29096],[5.178546,47.297281]]]}",21370,21,Magny-sur-Tille (21),19/11,0,250 à 500,30 et plus,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[4.464248,47.685071],[4.454218,47.68819],[4.448699,47.68563],[4.427764,47.688084],[4.40652,47.689224],[4.394731,47.683038],[4.388627,47.6763],[4.3897,47.669485],[4.398411,47.669187],[4.396052,47.656563],[4.407938,47.656612],[4.40056,47.644886],[4.403653,47.640774],[4.411857,47.636002],[4.410699,47.626928],[4.417571,47.623579],[4.42169,47.626531],[4.430621,47.628741],[4.440197,47.62859],[4.454032,47.625033],[4.462415,47.627028],[4.462649,47.636467],[4.476848,47.646298],[4.482933,47.651945],[4.486274,47.658811],[4.482629,47.661235],[4.478145,47.665259],[4.477933,47.669942],[4.47167,47.678212],[4.464248,47.685071]]]}",21641,21,Touillon (21),19/11,0,50 à 150,5 à 10,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[5.022697,47.191084],[5.018408,47.189483],[5.005548,47.192232],[4.996756,47.192999],[4.984464,47.191421],[4.980095,47.18909],[4.975495,47.185597],[4.96714,47.186391],[4.964205,47.178652],[4.967816,47.174425],[4.981821,47.170609],[4.989427,47.166026],[5.010277,47.155865],[5.012939,47.159874],[5.010252,47.168749],[5.021041,47.16796],[5.027145,47.172102],[5.019388,47.17241],[5.021904,47.18684],[5.022697,47.191084]]]}",21297,21,Gilly-lès-Cîteaux (21),19/11,0,500 à 1000,30 et plus,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[4.413394,47.591046],[4.405342,47.586276],[4.395221,47.585916],[4.369978,47.577422],[4.368873,47.568235],[4.378329,47.566824],[4.400656,47.568319],[4.404875,47.572388],[4.419581,47.575694],[4.414866,47.58498],[4.417014,47.586676],[4.413394,47.591046]]]}",21064,21,Benoisey (21),19/11,0,50 à 150,10 à 15,300 à 600
"{""type"":""Polygon"",""coordinates"":[[[4.613544,47.359442],[4.596898,47.354617],[4.599794,47.344934],[4.615919,47.342845],[4.624025,47.342901],[4.631812,47.339238],[4.633523,47.345188],[4.625626,47.351833],[4.613544,47.359442]]]}",21377,21,Marcellois (21),19/11,0,500 à 1000,30 et plus,600 à 800
"{""type"":""Polygon"",""coordinates"":[[[5.335798,47.498878],[5.33808,47.491511],[5.352171,47.488673],[5.353935,47.492277],[5.367197,47.49351],[5.384562,47.493491],[5.388233,47.490476],[5.390073,47.500492],[5.3941,47.505827],[5.388035,47.515111],[5.365122,47.515975],[5.349214,47.514048],[5.340482,47.510288],[5.332585,47.509274],[5.335798,47.498878]]]}",21281,21,Fontenelle (21),19/11,0,50 à 150,25 à 30,300 à 600
"{""type"":""Polygon"",""coordinates"":[[[5.198055,47.115901],[5.204098,47.114905],[5.214837,47.106562],[5.229149,47.098929],[5.228935,47.107662],[5.244054,47.115916],[5.248866,47.119967],[5.2423,47.125852],[5.246464,47.129702],[5.240928,47.135695],[5.23222,47.139731],[5.229264,47.145065],[5.233737,47.15259],[5.226954,47.164941],[5.233599,47.167726],[5.239769,47.174372],[5.234404,47.176658],[5.226595,47.168577],[5.222447,47.171948],[5.202732,47.165091],[5.194326,47.169046],[5.189122,47.156971],[5.179344,47.152976],[5.176091,47.153587],[5.171915,47.146429],[5.173798,47.142193],[5.177104,47.13569],[5.190214,47.12786],[5.194022,47.123247],[5.198055,47.115901]]]}",21103,21,Brazey-en-Plaine (21),19/11,0,250 à 500,25 à 30,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[4.267613,47.633981],[4.261984,47.629234],[4.25885,47.615578],[4.262093,47.604569],[4.288358,47.609308],[4.293718,47.611812],[4.282094,47.613613],[4.27849,47.627044],[4.267613,47.633981]]]}",21516,21,Quincerot (21),19/11,0,50 à 150,1 à 5,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[5.34485,47.29504],[5.358479,47.305649],[5.366412,47.308128],[5.369576,47.311411],[5.380581,47.311183],[5.379699,47.320303],[5.383049,47.322551],[5.378056,47.329849],[5.371882,47.332667],[5.356062,47.335047],[5.352333,47.339799],[5.345042,47.33664],[5.338698,47.329481],[5.34847,47.327092],[5.347366,47.321593],[5.324374,47.304603],[5.320292,47.301599],[5.341018,47.302546],[5.34485,47.29504]]]}",21556,21,Saint-Léger-Triey (21),19/11,0,50 à 150,5 à 10,300 à 600
"{""type"":""Polygon"",""coordinates"":[[[5.328833,47.280219],[5.328373,47.291914],[5.319937,47.291589],[5.315024,47.288869],[5.304811,47.288002],[5.294079,47.295061],[5.293326,47.301322],[5.288265,47.303962],[5.281314,47.301019],[5.272722,47.302373],[5.26851,47.295905],[5.277609,47.290671],[5.295439,47.283124],[5.304281,47.283157],[5.31917,47.280418],[5.328833,47.280219]]]}",21624,21,Tellecey (21),19/11,0,20 à 50,1 à 5,1500 à 2000
"{""type"":""Polygon"",""coordinates"":[[[4.356882,47.709597],[4.3526,47.699995],[4.347368,47.696026],[4.342533,47.688299],[4.341753,47.675698],[4.327481,47.669272],[4.317679,47.641022],[4.3117,47.628614],[4.299114,47.633823],[4.27849,47.627044],[4.282094,47.613613],[4.293718,47.611812],[4.301775,47.613328],[4.31263,47.621583],[4.327273,47.618185],[4.325531,47.614301],[4.328115,47.608679],[4.335945,47.60463],[4.351417,47.603913],[4.350381,47.611669],[4.35657,47.618369],[4.362595,47.624952],[4.363173,47.634975],[4.366003,47.644714],[4.373041,47.654416],[4.387133,47.664962],[4.3897,47.669485],[4.388627,47.6763],[4.394731,47.683038],[4.40652,47.689224],[4.410064,47.6992],[4.402463,47.702961],[4.385486,47.705279],[4.371815,47.713632],[4.363188,47.709078],[4.356882,47.709597]]]}",21425,21,Montbard (21),19/11,0,50 à 150,10 à 15,800 à 1000
"{""type"":""Polygon"",""coordinates"":[[[4.519535,47.40858],[4.52659,47.413291],[4.533557,47.409527],[4.542713,47.411947],[4.547408,47.423805],[4.536024,47.427486],[4.528746,47.434631],[4.523984,47.43543],[4.499173,47.422871],[4.5147,47.416731],[4.519535,47.40858]]]}",21498,21,Posanges (21),19/11,0,500 à 1000,30 et plus,600 à 800
"{""type"":""Polygon"",""coordinates"":[[[4.516806,47.378088],[4.506995,47.375618],[4.500239,47.377229],[4.492404,47.372545],[4.488314,47.365708],[4.47574,47.362533],[4.465994,47.362934],[4.460579,47.357672],[4.465592,47.347232],[4.47425,47.338268],[4.482649,47.338531],[4.487613,47.336335],[4.500836,47.334665],[4.50602,47.330418],[4.500855,47.337951],[4.499731,47.34338],[4.526021,47.345338],[4.530691,47.344242],[4.526847,47.353283],[4.522145,47.360055],[4.522003,47.366174],[4.517767,47.368532],[4.516806,47.378088]]]}",21069,21,Beurizot (21),19/11,0,500 à 1000,10 à 15,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[4.529307,47.458957],[4.522678,47.465912],[4.507164,47.47138],[4.498632,47.471233],[4.488887,47.468594],[4.488364,47.455646],[4.507698,47.45641],[4.514214,47.458402],[4.523518,47.457026],[4.529307,47.458957]]]}",21100,21,Brain (21),19/11,0,500 à 1000,15 à 20,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[4.580957,47.30415],[4.576292,47.315847],[4.5704,47.320456],[4.569691,47.324211],[4.559613,47.328686],[4.556054,47.335354],[4.546457,47.336851],[4.537524,47.341745],[4.530691,47.344242],[4.526021,47.345338],[4.499731,47.34338],[4.500855,47.337951],[4.50602,47.330418],[4.505105,47.320491],[4.507553,47.314417],[4.510946,47.310291],[4.522423,47.311671],[4.538367,47.318828],[4.542741,47.31908],[4.551318,47.315206],[4.568594,47.310064],[4.580957,47.30415]]]}",21613,21,Soussey-sur-Brionne (21),19/11,0,500 à 1000,30 et plus,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[4.938688,47.278352],[4.938129,47.278098],[4.936276,47.271082],[4.931977,47.267676],[4.920931,47.265452],[4.908817,47.267696],[4.90005,47.262878],[4.906162,47.260519],[4.915954,47.25768],[4.924164,47.258988],[4.93823,47.25798],[4.964892,47.253345],[4.972836,47.254251],[4.990433,47.250542],[5.012512,47.247451],[5.018158,47.240991],[5.021913,47.239957],[5.026785,47.241593],[5.011192,47.251519],[4.999625,47.263278],[4.974817,47.267734],[4.958747,47.272748],[4.947643,47.279781],[4.938688,47.278352]]]}",21200,21,Couchey (21),19/11,0,50 à 150,5 à 10,800 à 1000
"{""type"":""Polygon"",""coordinates"":[[[4.410043,47.53459],[4.412914,47.541993],[4.424959,47.543973],[4.433235,47.548715],[4.435991,47.55453],[4.436599,47.556067],[4.426085,47.567978],[4.424122,47.574994],[4.419581,47.575694],[4.404875,47.572388],[4.400656,47.568319],[4.378329,47.566824],[4.368873,47.568235],[4.363466,47.564025],[4.369726,47.557297],[4.381675,47.556032],[4.385585,47.55158],[4.39977,47.550722],[4.406305,47.546679],[4.405249,47.536025],[4.410043,47.53459]]]}",21308,21,Grignon (21),19/11,0,20 à 50,1 à 5,1000 à 1500
