geometry,INSEE_COM,INSEE_DEP,INSEE_REG,CODE_EPCI,POPULATION,NOM_COM
"{""type"":""Polygon"",""coordinates"":[[[5.841875,47.065291],[5.835148,47.09184],[5.824579,47.088243],[5.778808,47.074435],[5.784716,47.054913],[5.800539,47.044778],[5.809604,47.046555],[5.842373,47.047167],[5.841875,47.065291]]]}",25336,25,27,200068070,533,Liesle
"{""type"":""Polygon"",""coordinates"":[[[5.801828,47.249648],[5.833864,47.256196],[5.838235,47.25929],[5.814497,47.267051],[5.808031,47.26859],[5.801828,47.249648]]]}",25257,25,27,200041887,272,Franey
"{""type"":""Polygon"",""coordinates"":[[[6.020627,46.627315],[5.970895,46.598929],[5.994114,46.567684],[6.009503,46.583509],[6.048485,46.607846],[6.053976,46.612989],[6.020627,46.627315]]]}",39271,39,27,243900610,394,Lac-des-Rouges-Truites
"{""type"":""Polygon"",""coordinates"":[[[3.364181,48.236235],[3.375845,48.233472],[3.405781,48.237655],[3.434848,48.233841],[3.458634,48.253003],[3.469498,48.271015],[3.419953,48.270721],[3.387015,48.272998],[3.365047,48.265738],[3.364181,48.236235]]]}",89483,89,27,248900334,498,Voisines
"{""type"":""Polygon"",""coordinates"":[[[3.026208,47.460769],[3.048335,47.467892],[3.081572,47.465943],[3.084752,47.473729],[3.062493,47.483251],[3.047077,47.512284],[3.031553,47.513894],[3.005601,47.510534],[2.984361,47.493145],[2.983987,47.486633],[2.987921,47.480858],[3.010995,47.483844],[3.026208,47.460769]]]}",58270,58,27,200067130,340,Saint-Vérain
"{""type"":""Polygon"",""coordinates"":[[[6.464773,47.327238],[6.465774,47.32905],[6.402307,47.323735],[6.418972,47.317337],[6.438123,47.310579],[6.446985,47.313866],[6.464773,47.327238]]]}",25183,25,27,242504447,69,Cusance
"{""type"":""Polygon"",""coordinates"":[[[6.179477,47.807174],[6.201932,47.834849],[6.179825,47.839873],[6.168438,47.830706],[6.179477,47.807174]]]}",70052,70,27,200041721,127,Bassigney
"{""type"":""Polygon"",""coordinates"":[[[5.971942,47.090509],[5.969128,47.072491],[5.986749,47.060603],[5.986882,47.072519],[5.971942,47.090509]]]}",25134,25,27,200068070,9,Châtillon-sur-Lison
"{""type"":""Polygon"",""coordinates"":[[[4.665785,47.29486],[4.659846,47.315155],[4.626692,47.315537],[4.619291,47.301824],[4.62559,47.28512],[4.636587,47.282583],[4.658052,47.290817],[4.665785,47.29486]]]}",21033,21,27,200039055,150,Aubigny-lès-Sombernon
"{""type"":""Polygon"",""coordinates"":[[[4.525915,47.270066],[4.554869,47.239771],[4.559814,47.240935],[4.584416,47.283386],[4.586687,47.285592],[4.525915,47.270066]]]}",21501,21,27,200071207,1481,Pouilly-en-Auxois
"{""type"":""Polygon"",""coordinates"":[[[3.398749,46.918293],[3.360003,46.909288],[3.365143,46.89101],[3.337413,46.884661],[3.347952,46.862534],[3.334344,46.850795],[3.351775,46.835784],[3.383288,46.860645],[3.398085,46.892808],[3.415427,46.89479],[3.398749,46.918293]]]}",58105,58,27,200067700,320,Druy-Parigny
"{""type"":""Polygon"",""coordinates"":[[[3.194643,47.374895],[3.205063,47.369102],[3.257414,47.376024],[3.257019,47.384008],[3.240463,47.410596],[3.21138,47.431394],[3.204526,47.42603],[3.198977,47.401647],[3.188952,47.392278],[3.194643,47.374895]]]}",58089,58,27,200067916,191,Couloutre
"{""type"":""Polygon"",""coordinates"":[[[5.590531,47.20316],[5.553032,47.222323],[5.536534,47.208043],[5.554557,47.180294],[5.56792,47.19009],[5.584234,47.19936],[5.590531,47.20316]]]}",39392,39,27,243900560,198,Offlanges
"{""type"":""Polygon"",""coordinates"":[[[4.540317,46.395627],[4.515646,46.389497],[4.512629,46.385263],[4.528109,46.363019],[4.572862,46.379742],[4.540317,46.395627]]]}",71091,71,27,200071645,187,La Chapelle-du-Mont-de-France
"{""type"":""Polygon"",""coordinates"":[[[3.360003,46.909288],[3.341744,46.927146],[3.310478,46.922348],[3.277383,46.904726],[3.298538,46.868961],[3.308702,46.877967],[3.337413,46.884661],[3.365143,46.89101],[3.360003,46.909288]]]}",58258,58,27,200067700,561,Saint-Ouen-sur-Loire
"{""type"":""Polygon"",""coordinates"":[[[6.830637,47.546436],[6.855862,47.547981],[6.854626,47.566699],[6.821728,47.573312],[6.807087,47.563066],[6.81678,47.547829],[6.830637,47.546436]]]}",90022,90,27,200069052,2750,Châtenois-les-Forges
"{""type"":""Polygon"",""coordinates"":[[[4.693724,46.588954],[4.702342,46.585539],[4.71012,46.606801],[4.708858,46.609811],[4.676851,46.612226],[4.671259,46.602992],[4.693724,46.588954]]]}",71515,71,27,247104094,97,Sercy
"{""type"":""Polygon"",""coordinates"":[[[5.035357,47.264536],[5.022706,47.237803],[5.022138,47.23599],[5.025355,47.235191],[5.030343,47.235256],[5.066912,47.22949],[5.073687,47.220184],[5.085772,47.231774],[5.080581,47.235138],[5.048892,47.268124],[5.036478,47.270897],[5.035357,47.264536]]]}",21263,21,27,242100410,1616,Fénay
"{""type"":""Polygon"",""coordinates"":[[[3.194643,47.374895],[3.147829,47.389458],[3.123082,47.405906],[3.116665,47.421006],[3.041289,47.418269],[3.057545,47.376184],[3.04248,47.376012],[3.045957,47.365354],[3.05826,47.372217],[3.086405,47.36808],[3.099273,47.345115],[3.124728,47.334258],[3.133834,47.343477],[3.189598,47.347343],[3.187263,47.352814],[3.194643,47.374895]]]}",58102,58,27,200067916,1583,Donzy
"{""type"":""Polygon"",""coordinates"":[[[5.856504,46.548018],[5.8518,46.54434],[5.862454,46.538166],[5.857711,46.517249],[5.878538,46.501089],[5.90101,46.493349],[5.920794,46.498614],[5.940375,46.507702],[5.949692,46.521416],[5.966327,46.540352],[5.936404,46.563539],[5.925351,46.558709],[5.898018,46.546419],[5.878844,46.557276],[5.856504,46.548018]]]}",39258,39,27,243900610,628,Grande-Rivière Château
"{""type"":""Polygon"",""coordinates"":[[[4.354113,47.455343],[4.381125,47.45845],[4.369037,47.464549],[4.368857,47.485084],[4.367161,47.486384],[4.34385,47.478661],[4.342163,47.460878],[4.354113,47.455343]]]}",21497,21,27,200071017,175,Pont-et-Massène
"{""type"":""Polygon"",""coordinates"":[[[5.59858,47.522653],[5.610906,47.498334],[5.669174,47.480159],[5.655563,47.505254],[5.622227,47.526802],[5.602326,47.528359],[5.59858,47.522653]]]}",70371,70,27,247000623,208,Montureux-et-Prantigny
"{""type"":""Polygon"",""coordinates"":[[[4.292473,46.308974],[4.289685,46.317855],[4.315603,46.327134],[4.30546,46.341359],[4.267145,46.338778],[4.264436,46.331614],[4.264272,46.317698],[4.268915,46.308406],[4.292473,46.308974]]]}",71483,71,27,200070548,438,Saint-Symphorien-des-Bois
"{""type"":""Polygon"",""coordinates"":[[[3.602939,47.523555],[3.591846,47.522683],[3.575329,47.498601],[3.575646,47.483113],[3.576144,47.482042],[3.583206,47.461452],[3.605583,47.46598],[3.614883,47.495172],[3.602939,47.523555]]]}",89225,89,27,200039758,51,Lichères-sur-Yonne
"{""type"":""Polygon"",""coordinates"":[[[4.720244,47.875332],[4.726301,47.870967],[4.726439,47.87078],[4.735226,47.87361],[4.741294,47.900736],[4.776975,47.919797],[4.768801,47.929336],[4.743411,47.932348],[4.7277,47.947795],[4.713539,47.923443],[4.7315,47.887698],[4.720244,47.875332]]]}",21202,21,27,242101434,168,Courban
"{""type"":""Polygon"",""coordinates"":[[[5.781535,46.746544],[5.801196,46.73991],[5.834681,46.740565],[5.843766,46.748947],[5.829015,46.767851],[5.811246,46.776948],[5.788241,46.757442],[5.786399,46.753025],[5.781535,46.746544]]]}",39183,39,27,200069623,640,Crotenay
"{""type"":""Polygon"",""coordinates"":[[[6.116474,47.393073],[6.111802,47.378665],[6.150365,47.382439],[6.152183,47.385976],[6.116474,47.393073]]]}",25582,25,27,242504447,156,Valleroy
"{""type"":""Polygon"",""coordinates"":[[[6.778368,47.279959],[6.772618,47.272468],[6.796352,47.263909],[6.81726,47.266578],[6.826273,47.278007],[6.810443,47.28666],[6.789353,47.280674],[6.778368,47.279959]]]}",25091,25,27,200023075,477,Les Bréseux
"{""type"":""Polygon"",""coordinates"":[[[5.905085,47.854758],[5.882579,47.839375],[5.844709,47.823731],[5.825187,47.812671],[5.860307,47.794101],[5.892474,47.789502],[5.940788,47.807522],[5.959004,47.818606],[5.953912,47.820629],[5.920871,47.831529],[5.917061,47.846424],[5.905085,47.854758]]]}",70292,70,27,200036150,1613,Jussey
"{""type"":""Polygon"",""coordinates"":[[[6.563137,47.397808],[6.53895,47.394578],[6.531518,47.386199],[6.539249,47.36122],[6.560141,47.358184],[6.56695,47.356059],[6.610174,47.359968],[6.620745,47.360453],[6.621781,47.380184],[6.611591,47.388701],[6.596939,47.390184],[6.576194,47.39712],[6.563137,47.397808]]]}",25018,25,27,200068294,652,Anteuil
"{""type"":""Polygon"",""coordinates"":[[[5.535389,47.010549],[5.569613,47.006311],[5.575772,47.027251],[5.588383,47.030029],[5.572232,47.058196],[5.548781,47.053012],[5.511192,47.02262],[5.51278,47.016697],[5.535389,47.010549]]]}",39305,39,27,243900420,551,La Loye
"{""type"":""Polygon"",""coordinates"":[[[4.167529,47.924279],[4.141839,47.937107],[4.122111,47.931653],[4.125055,47.916762],[4.137368,47.912393],[4.167574,47.921089],[4.167529,47.924279]]]}",89422,89,27,200039642,42,Trichey
"{""type"":""Polygon"",""coordinates"":[[[5.982206,47.834504],[5.96177,47.836018],[5.953912,47.820629],[5.959004,47.818606],[5.982359,47.805356],[5.98639,47.802288],[6.003901,47.80502],[6.000387,47.818929],[5.982206,47.834504]]]}",70372,70,27,200041879,156,Montureux-lès-Baulay
"{""type"":""Polygon"",""coordinates"":[[[4.273099,46.259018],[4.282718,46.277947],[4.264429,46.290149],[4.228193,46.286387],[4.250633,46.253672],[4.244503,46.243996],[4.263641,46.244078],[4.273099,46.259018]]]}",71437,71,27,200070548,326,Saint-Laurent-en-Brionnais
"{""type"":""Polygon"",""coordinates"":[[[6.325765,47.420703],[6.296962,47.40629],[6.283966,47.392055],[6.280991,47.389499],[6.293355,47.38227],[6.311008,47.385204],[6.342142,47.409809],[6.333657,47.414811],[6.326563,47.420721],[6.325765,47.420703]]]}",25567,25,27,200068294,127,Tournans
"{""type"":""Polygon"",""coordinates"":[[[4.711657,46.676654],[4.681304,46.681204],[4.685085,46.697752],[4.651692,46.697866],[4.646473,46.691542],[4.656202,46.677691],[4.682392,46.671073],[4.711657,46.676654]]]}",71485,71,27,247104094,263,Saint-Vallerin
"{""type"":""Polygon"",""coordinates"":[[[3.966214,47.881696],[3.997932,47.895544],[4.015102,47.896406],[3.999285,47.916347],[3.984696,47.917172],[3.971866,47.905606],[3.948068,47.900097],[3.952096,47.892095],[3.958288,47.877593],[3.966214,47.881696]]]}",89137,89,27,200039642,474,Dannemoine
"{""type"":""Polygon"",""coordinates"":[[[5.675534,47.173977],[5.698418,47.174821],[5.704604,47.173486],[5.71531,47.180035],[5.707612,47.192614],[5.701845,47.215211],[5.676699,47.214769],[5.669841,47.225],[5.663877,47.224639],[5.653607,47.213546],[5.668086,47.190309],[5.67453,47.175567],[5.675534,47.173977]]]}",39246,39,27,243900560,428,Gendrey
"{""type"":""Polygon"",""coordinates"":[[[6.401445,47.369837],[6.401196,47.369116],[6.442492,47.384645],[6.447242,47.391931],[6.440571,47.397593],[6.431517,47.404365],[6.409879,47.409981],[6.395029,47.396945],[6.401445,47.369837]]]}",25629,25,27,242504447,208,Voillans
"{""type"":""Polygon"",""coordinates"":[[[4.471352,46.541117],[4.461385,46.509965],[4.480088,46.497585],[4.511373,46.505997],[4.532245,46.520234],[4.533865,46.528279],[4.526087,46.531139],[4.518358,46.528297],[4.471352,46.541117]]]}",71452,71,27,200040293,99,Saint-Martin-de-Salencey
"{""type"":""Polygon"",""coordinates"":[[[5.84615,46.48133],[5.829024,46.482138],[5.809887,46.447597],[5.827579,46.438369],[5.842861,46.449037],[5.843029,46.474498],[5.84615,46.48133]]]}",39293,39,27,200026573,209,Leschères
"{""type"":""Polygon"",""coordinates"":[[[6.571746,47.656223],[6.588078,47.653314],[6.597017,47.667509],[6.587606,47.676452],[6.579051,47.673707],[6.566505,47.671974],[6.571746,47.656223]]]}",70403,70,27,247000664,239,Palante
"{""type"":""Polygon"",""coordinates"":[[[6.528401,47.283389],[6.531809,47.289116],[6.513611,47.300351],[6.51749,47.320298],[6.516167,47.326512],[6.508082,47.338924],[6.482947,47.326678],[6.479151,47.307627],[6.494672,47.285188],[6.528401,47.283389]]]}",25597,25,27,242504371,234,Vellevans
"{""type"":""Polygon"",""coordinates"":[[[5.893537,47.443526],[5.874478,47.456348],[5.848066,47.462765],[5.863261,47.440664],[5.893048,47.417293],[5.893537,47.443526]]]}",70366,70,27,247000698,123,Villers-Chemin-et-Mont-lès-Étrelles
"{""type"":""Polygon"",""coordinates"":[[[5.256709,47.13538],[5.246464,47.129702],[5.248866,47.119967],[5.229149,47.098929],[5.232326,47.08624],[5.242021,47.081837],[5.259937,47.100693],[5.26933,47.10446],[5.275423,47.101432],[5.280852,47.102198],[5.267209,47.111354],[5.266663,47.130585],[5.256709,47.13538]]]}",21577,21,27,242101509,1345,Saint-Usage
"{""type"":""Polygon"",""coordinates"":[[[6.102515,47.361406],[6.09149,47.359699],[6.111675,47.335685],[6.117377,47.339849],[6.145631,47.352024],[6.145521,47.352343],[6.103026,47.361303],[6.102515,47.361406]]]}",25598,25,27,242500361,513,Venise
"{""type"":""Polygon"",""coordinates"":[[[5.375442,46.358263],[5.422841,46.366989],[5.432473,46.400263],[5.406682,46.418703],[5.377617,46.417805],[5.367014,46.38848],[5.364913,46.372864],[5.375442,46.358263]]]}",39209,39,27,200072056,343,Val-d'Épy
"{""type"":""Polygon"",""coordinates"":[[[3.484297,47.802956],[3.504019,47.816651],[3.501692,47.843412],[3.47488,47.850672],[3.463868,47.854957],[3.428786,47.840787],[3.41783,47.824912],[3.456874,47.808551],[3.484297,47.802956]]]}",89083,89,27,200067114,1865,Charbuy
"{""type"":""Polygon"",""coordinates"":[[[4.571064,46.713711],[4.559874,46.708803],[4.562023,46.691169],[4.578616,46.68557],[4.600959,46.699651],[4.571064,46.713711]]]}",71471,71,27,247104094,82,Saint-Privé
"{""type"":""Polygon"",""coordinates"":[[[3.297923,46.742001],[3.257461,46.7567],[3.225556,46.74678],[3.231137,46.732889],[3.214512,46.715681],[3.234127,46.697519],[3.283055,46.715143],[3.297923,46.742001]]]}",58294,58,27,245804497,120,Toury-sur-Jour
"{""type"":""Polygon"",""coordinates"":[[[4.767035,46.496326],[4.77605,46.524484],[4.763032,46.53664],[4.758602,46.541769],[4.71795,46.540333],[4.712962,46.520899],[4.730788,46.507165],[4.758804,46.493522],[4.767035,46.496326]]]}",71130,71,27,200040293,237,Chissey-lès-Mâcon
"{""type"":""Polygon"",""coordinates"":[[[4.166026,47.483721],[4.137331,47.466965],[4.131736,47.441835],[4.155634,47.443854],[4.158944,47.431857],[4.164234,47.431073],[4.160652,47.444414],[4.18939,47.468549],[4.182405,47.475678],[4.166026,47.483721]]]}",21426,21,27,200071017,211,Montberthault
"{""type"":""Polygon"",""coordinates"":[[[6.117817,46.888172],[6.093123,46.879753],[6.072005,46.856805],[6.093254,46.842542],[6.102536,46.844773],[6.105509,46.84557],[6.12316,46.866711],[6.117817,46.888172]]]}",25176,25,27,242504496,315,Courvières
"{""type"":""Polygon"",""coordinates"":[[[3.260371,48.17801],[3.263732,48.199609],[3.207056,48.189768],[3.200367,48.185713],[3.224791,48.169796],[3.254465,48.174743],[3.260371,48.17801]]]}",89287,89,27,248900334,4853,Paron
"{""type"":""Polygon"",""coordinates"":[[[3.576663,48.014272],[3.596251,47.993094],[3.585505,47.978075],[3.600546,47.972001],[3.641334,47.974626],[3.659857,47.994698],[3.653953,48.013239],[3.638746,48.025128],[3.613281,48.027649],[3.597477,48.030492],[3.576663,48.014272]]]}",89055,89,27,200067304,3176,Brienon-sur-Armançon
"{""type"":""Polygon"",""coordinates"":[[[4.309127,47.470703],[4.308361,47.483473],[4.267783,47.503349],[4.264248,47.503176],[4.249722,47.486898],[4.221986,47.474633],[4.221992,47.456192],[4.229104,47.446264],[4.260817,47.443249],[4.280913,47.450595],[4.290675,47.470788],[4.309127,47.470703]]]}",21676,21,27,200071017,222,Vic-de-Chassenay
"{""type"":""Polygon"",""coordinates"":[[[3.647937,46.742803],[3.658657,46.737782],[3.704068,46.747014],[3.730082,46.780287],[3.684932,46.796864],[3.649895,46.809487],[3.665182,46.784702],[3.650262,46.77973],[3.65448,46.758558],[3.647937,46.742803]]]}",58172,58,27,200067882,123,Montambert
"{""type"":""Polygon"",""coordinates"":[[[2.976535,47.569477],[3.018477,47.557603],[3.030845,47.560567],[3.060352,47.569596],[3.071924,47.579658],[3.037983,47.59707],[3.046888,47.607755],[3.025591,47.624224],[3.006147,47.619082],[2.981126,47.639239],[2.953941,47.645941],[2.936155,47.636425],[2.932324,47.627045],[2.94355,47.609348],[2.943447,47.593168],[2.976535,47.569477]]]}",89220,89,27,200067130,464,Lavau
"{""type"":""Polygon"",""coordinates"":[[[4.458321,47.244196],[4.454907,47.243703],[4.429516,47.212147],[4.465563,47.190892],[4.477375,47.206143],[4.495114,47.210849],[4.458321,47.244196]]]}",21020,21,27,200071207,222,Arconcey
"{""type"":""Polygon"",""coordinates"":[[[6.18509,47.343925],[6.201183,47.364948],[6.200214,47.36944],[6.19053,47.373276],[6.174383,47.37683],[6.162448,47.362455],[6.18509,47.343925]]]}",25163,25,27,242504447,109,Corcelle-Mieslot
"{""type"":""Polygon"",""coordinates"":[[[3.295924,48.143478],[3.345758,48.136477],[3.340177,48.143278],[3.301394,48.162862],[3.289639,48.160525],[3.284744,48.151917],[3.295924,48.143478]]]}",89326,89,27,248900334,1122,Rosoy
"{""type"":""Polygon"",""coordinates"":[[[5.998431,47.851447],[6.011229,47.854598],[6.035977,47.866785],[6.031205,47.882255],[6.006338,47.870908],[5.998431,47.851447]]]}",70476,70,27,200041879,64,Saponcourt
"{""type"":""Polygon"",""coordinates"":[[[5.589379,47.429736],[5.573366,47.448221],[5.553917,47.444327],[5.553613,47.431725],[5.589379,47.429736]]]}",70280,70,27,200036549,955,Gray-la-Ville
"{""type"":""Polygon"",""coordinates"":[[[3.581675,47.880262],[3.556503,47.881546],[3.532189,47.909516],[3.522684,47.894568],[3.547728,47.879336],[3.557336,47.855619],[3.582422,47.86741],[3.614966,47.872593],[3.599005,47.877104],[3.581675,47.880262]]]}",89198,89,27,200067114,1716,Gurgy
"{""type"":""Polygon"",""coordinates"":[[[4.355728,46.302006],[4.396237,46.302814],[4.406075,46.296187],[4.427169,46.302771],[4.434375,46.313874],[4.401582,46.313118],[4.397907,46.327188],[4.377708,46.350444],[4.360686,46.343436],[4.363066,46.327518],[4.339859,46.325308],[4.332745,46.323372],[4.342616,46.306917],[4.355728,46.302006]]]}",71218,71,27,200070548,590,Gibles
"{""type"":""Polygon"",""coordinates"":[[[5.540473,46.659675],[5.551809,46.656714],[5.57003,46.669322],[5.582429,46.686511],[5.576223,46.685446],[5.56269,46.689993],[5.544741,46.684746],[5.5344,46.666747],[5.540473,46.659675]]]}",39300,39,27,200071116,17291,Lons-le-Saunier
"{""type"":""Polygon"",""coordinates"":[[[6.738381,47.203755],[6.726058,47.191587],[6.751481,47.180598],[6.781348,47.17577],[6.753312,47.212301],[6.738381,47.203755]]]}",25248,25,27,242504355,568,Les Fontenelles
"{""type"":""Polygon"",""coordinates"":[[[4.915922,47.25082],[5.022138,47.23599],[5.022706,47.237803],[5.021913,47.239957],[5.012512,47.247451],[4.972836,47.254251],[4.906162,47.260519],[4.915922,47.25082]]]}",21265,21,27,200070894,754,Fixin
"{""type"":""Polygon"",""coordinates"":[[[5.050872,47.619185],[5.089566,47.609205],[5.10954,47.619338],[5.116078,47.624894],[5.117435,47.649439],[5.116601,47.651893],[5.06183,47.667268],[5.064218,47.658583],[5.044502,47.629824],[5.050872,47.619185]]]}",21220,21,27,200070910,138,Cussey-les-Forges
"{""type"":""Polygon"",""coordinates"":[[[3.921818,47.849373],[3.915546,47.873092],[3.914697,47.873132],[3.873312,47.858686],[3.904241,47.847332],[3.921818,47.849373]]]}",89417,89,27,200039642,102,Tissey
"{""type"":""Polygon"",""coordinates"":[[[4.823838,46.503017],[4.831396,46.51669],[4.823335,46.526161],[4.807391,46.516832],[4.812749,46.504249],[4.823838,46.503017]]]}",71226,71,27,200069698,34,Grevilly
"{""type"":""Polygon"",""coordinates"":[[[5.452487,46.514116],[5.445694,46.502486],[5.429847,46.486701],[5.478784,46.476173],[5.480422,46.478424],[5.489134,46.505006],[5.452487,46.514116]]]}",39295,39,27,200072056,166,Loisia
"{""type"":""Polygon"",""coordinates"":[[[4.306716,47.579849],[4.284012,47.573065],[4.259975,47.560192],[4.271259,47.547154],[4.290634,47.551778],[4.308403,47.577551],[4.306716,47.579849]]]}",21709,21,27,242101491,178,Viserny
