dep,jour,P,T,cl_age90,taux_positivite_quotidien,positifs_7j,tests_7j,taux_positivite_7j,dep_ok
25,2020-09-29,41,1088,0,3.768382352941176,298.0,6691.0,4.453743835002243,Doubs
25,2020-09-30,58,1009,0,5.7482656095143705,299.0,6595.0,4.533737680060653,Doubs
25,2020-10-01,51,943,0,5.408271474019087,273.0,6405.0,4.2622950819672125,Doubs
25,2020-10-02,36,1079,0,3.3364226135310475,270.0,6166.0,4.378851767758676,Doubs
25,2020-10-03,39,626,0,6.2300319488817895,285.0,6124.0,4.653821032005225,Doubs
25,2020-10-04,1,119,0,0.8403361344537815,285.0,6127.0,4.651542353517219,Doubs
25,2020-10-05,68,1308,0,5.198776758409786,294.0,6172.0,4.763447828904731,Doubs
25,2020-10-06,47,1194,0,3.936348408710218,300.0,6278.0,4.778591908251037,Doubs
25,2020-10-07,66,1092,0,6.043956043956044,308.0,6361.0,4.842005973903475,Doubs
25,2020-10-08,94,1100,0,8.545454545454545,351.0,6518.0,5.385087450138079,Doubs
25,2020-10-09,83,1170,0,7.094017094017093,398.0,6609.0,6.022091087910424,Doubs
25,2020-10-10,66,738,0,8.943089430894311,425.0,6721.0,6.323463770272281,Doubs
25,2020-10-11,10,133,0,7.518796992481202,434.0,6735.0,6.4439495174461765,Doubs
25,2020-10-12,148,1543,0,9.591704471808166,514.0,6970.0,7.374461979913918,Doubs
25,2020-10-13,135,1386,0,9.740259740259743,602.0,7162.0,8.405473331471656,Doubs
25,2020-10-14,140,1343,0,10.424422933730456,676.0,7413.0,9.119115068123566,Doubs
39,2020-05-13,0,143,0,0.0,,,,Jura
39,2020-05-14,0,127,0,0.0,,,,Jura
39,2020-05-15,6,144,0,4.166666666666666,,,,Jura
39,2020-05-16,0,39,0,0.0,,,,Jura
39,2020-05-17,1,31,0,3.2258064516129035,,,,Jura
39,2020-05-18,0,97,0,0.0,,,,Jura
39,2020-05-19,1,187,0,0.53475935828877,8.0,768.0,1.0416666666666663,Jura
39,2020-05-20,2,171,0,1.1695906432748535,10.0,796.0,1.256281407035176,Jura
39,2020-05-21,2,45,0,4.4444444444444455,12.0,714.0,1.680672268907563,Jura
39,2020-05-22,7,186,0,3.7634408602150535,13.0,756.0,1.7195767195767195,Jura
39,2020-05-23,0,84,0,0.0,13.0,801.0,1.6229712858926344,Jura
39,2020-05-24,0,34,0,0.0,12.0,804.0,1.4925373134328357,Jura
39,2020-05-25,3,187,0,1.6042780748663104,15.0,894.0,1.6778523489932886,Jura
39,2020-05-26,0,147,0,0.0,14.0,854.0,1.639344262295082,Jura
39,2020-05-27,0,160,0,0.0,12.0,843.0,1.4234875444839856,Jura
39,2020-05-28,0,106,0,0.0,10.0,904.0,1.106194690265487,Jura
39,2020-05-29,0,98,0,0.0,3.0,816.0,0.3676470588235294,Jura
39,2020-05-30,0,56,0,0.0,3.0,788.0,0.3807106598984772,Jura
39,2020-05-31,0,12,0,0.0,3.0,766.0,0.391644908616188,Jura
39,2020-06-01,0,17,0,0.0,0.0,596.0,0.0,Jura
39,2020-06-02,0,120,0,0.0,0.0,569.0,0.0,Jura
39,2020-06-03,0,105,0,0.0,0.0,514.0,0.0,Jura
39,2020-06-04,1,247,0,0.4048582995951417,1.0,655.0,0.15267175572519084,Jura
39,2020-06-05,0,144,0,0.0,1.0,701.0,0.14265335235378032,Jura
39,2020-06-06,0,55,0,0.0,1.0,700.0,0.14285714285714285,Jura
39,2020-06-07,0,10,0,0.0,1.0,698.0,0.14326647564469913,Jura
39,2020-06-08,1,99,0,1.0101010101010102,2.0,780.0,0.2564102564102564,Jura
39,2020-06-09,1,139,0,0.7194244604316548,3.0,799.0,0.37546933667083854,Jura
39,2020-06-10,1,116,0,0.8620689655172413,4.0,810.0,0.4938271604938271,Jura
39,2020-06-11,1,97,0,1.0309278350515465,4.0,660.0,0.6060606060606061,Jura
39,2020-06-12,0,130,0,0.0,4.0,646.0,0.6191950464396285,Jura
39,2020-06-13,0,79,0,0.0,4.0,670.0,0.5970149253731344,Jura
39,2020-06-14,0,15,0,0.0,4.0,675.0,0.5925925925925926,Jura
39,2020-06-15,0,100,0,0.0,3.0,676.0,0.4437869822485207,Jura
39,2020-06-16,3,163,0,1.8404907975460123,5.0,700.0,0.7142857142857143,Jura
39,2020-06-17,2,108,0,1.851851851851852,6.0,692.0,0.8670520231213872,Jura
39,2020-06-18,0,89,0,0.0,5.0,684.0,0.7309941520467835,Jura
39,2020-06-19,0,122,0,0.0,5.0,676.0,0.7396449704142012,Jura
39,2020-06-20,0,54,0,0.0,5.0,651.0,0.7680491551459293,Jura
39,2020-06-21,0,16,0,0.0,5.0,652.0,0.7668711656441718,Jura
39,2020-06-22,2,99,0,2.0202020202020203,7.0,651.0,1.0752688172043012,Jura
39,2020-06-23,2,118,0,1.6949152542372878,6.0,606.0,0.99009900990099,Jura
39,2020-06-24,0,135,0,0.0,4.0,633.0,0.631911532385466,Jura
39,2020-06-25,1,118,0,0.8474576271186439,5.0,662.0,0.7552870090634441,Jura
39,2020-06-26,1,119,0,0.8403361344537815,6.0,659.0,0.9104704097116844,Jura
39,2020-06-27,0,69,0,0.0,6.0,674.0,0.8902077151335311,Jura
39,2020-06-28,2,19,0,10.526315789473683,8.0,677.0,1.1816838995568686,Jura
39,2020-06-29,2,177,0,1.1299435028248588,8.0,755.0,1.0596026490066226,Jura
39,2020-06-30,0,211,0,0.0,6.0,848.0,0.7075471698113208,Jura
39,2020-07-01,2,187,0,1.06951871657754,8.0,900.0,0.8888888888888888,Jura
39,2020-07-02,1,379,0,0.2638522427440633,8.0,1161.0,0.6890611541774333,Jura
39,2020-07-03,1,455,0,0.21978021978021975,8.0,1497.0,0.5344021376085505,Jura
39,2020-07-04,1,126,0,0.7936507936507936,9.0,1554.0,0.5791505791505791,Jura
39,2020-07-05,1,51,0,1.96078431372549,8.0,1586.0,0.5044136191677175,Jura
39,2020-07-06,0,170,0,0.0,6.0,1579.0,0.3799873337555415,Jura
39,2020-07-07,1,194,0,0.5154639175257731,7.0,1562.0,0.4481434058898848,Jura
39,2020-07-08,2,301,0,0.6644518272425249,7.0,1676.0,0.4176610978520287,Jura
39,2020-07-09,1,463,0,0.21598272138228944,7.0,1760.0,0.3977272727272727,Jura
39,2020-07-10,6,735,0,0.8163265306122449,12.0,2040.0,0.5882352941176471,Jura
39,2020-07-11,0,115,0,0.0,11.0,2029.0,0.5421389847215378,Jura
39,2020-07-12,0,29,0,0.0,10.0,2007.0,0.4982561036372696,Jura
39,2020-07-13,3,227,0,1.3215859030837005,13.0,2064.0,0.6298449612403101,Jura
39,2020-07-14,0,31,0,0.0,12.0,1901.0,0.6312467122567069,Jura
39,2020-07-15,0,218,0,0.0,10.0,1818.0,0.5500550055005501,Jura
39,2020-07-16,1,275,0,0.3636363636363637,10.0,1630.0,0.6134969325153374,Jura
39,2020-07-17,7,611,0,1.1456628477905073,11.0,1506.0,0.7304116865869853,Jura
39,2020-07-18,2,165,0,1.2121212121212122,13.0,1556.0,0.8354755784061696,Jura
39,2020-07-19,4,50,0,8.0,17.0,1577.0,1.0779961953075459,Jura
39,2020-07-20,3,437,0,0.6864988558352403,17.0,1787.0,0.9513150531617236,Jura
39,2020-07-21,2,251,0,0.796812749003984,19.0,2007.0,0.946686596910812,Jura
39,2020-07-22,0,463,0,0.0,19.0,2252.0,0.8436944937833037,Jura
39,2020-07-23,4,314,0,1.2738853503184715,22.0,2291.0,0.9602793539938892,Jura
39,2020-07-24,6,384,0,1.5625,21.0,2064.0,1.0174418604651163,Jura
39,2020-07-25,1,158,0,0.6329113924050633,20.0,2057.0,0.9722897423432184,Jura
39,2020-07-26,1,38,0,2.631578947368421,17.0,2045.0,0.8312958435207823,Jura
39,2020-07-27,3,213,0,1.4084507042253522,17.0,1821.0,0.9335529928610654,Jura
39,2020-07-28,0,237,0,0.0,15.0,1807.0,0.8301051466519093,Jura
39,2020-07-29,2,269,0,0.7434944237918215,17.0,1613.0,1.0539367637941723,Jura
39,2020-07-30,0,332,0,0.0,13.0,1631.0,0.797057020232986,Jura
39,2020-07-31,0,405,0,0.0,7.0,1652.0,0.42372881355932196,Jura
39,2020-08-01,1,111,0,0.9009009009009008,7.0,1605.0,0.4361370716510904,Jura
39,2020-08-02,0,30,0,0.0,6.0,1597.0,0.3757044458359424,Jura
39,2020-08-03,1,199,0,0.5025125628140703,4.0,1583.0,0.2526847757422615,Jura
39,2020-08-04,1,273,0,0.3663003663003663,5.0,1619.0,0.3088326127239036,Jura
39,2020-08-05,2,178,0,1.1235955056179776,5.0,1528.0,0.32722513089005234,Jura
39,2020-08-06,1,199,0,0.5025125628140703,6.0,1395.0,0.4301075268817205,Jura
39,2020-08-07,6,231,0,2.5974025974025974,12.0,1221.0,0.9828009828009828,Jura
39,2020-08-08,3,104,0,2.8846153846153846,14.0,1214.0,1.1532125205930808,Jura
39,2020-08-09,0,39,0,0.0,14.0,1223.0,1.1447260834014716,Jura
39,2020-08-10,2,161,0,1.2422360248447204,15.0,1185.0,1.2658227848101269,Jura
39,2020-08-11,2,228,0,0.8771929824561403,16.0,1140.0,1.4035087719298245,Jura
39,2020-08-12,3,173,0,1.7341040462427744,17.0,1135.0,1.4977973568281937,Jura
39,2020-08-13,2,193,0,1.0362694300518136,18.0,1129.0,1.5943312666076177,Jura
39,2020-08-14,6,258,0,2.3255813953488373,18.0,1156.0,1.5570934256055362,Jura
39,2020-08-15,1,54,0,1.851851851851852,16.0,1106.0,1.4466546112115732,Jura
39,2020-08-16,2,42,0,4.761904761904762,18.0,1109.0,1.623083859332732,Jura
39,2020-08-17,5,276,0,1.8115942028985508,21.0,1224.0,1.715686274509804,Jura
39,2020-08-18,7,295,0,2.3728813559322037,26.0,1291.0,2.0139426800929514,Jura
39,2020-08-19,3,316,0,0.949367088607595,26.0,1434.0,1.8131101813110182,Jura
39,2020-08-20,7,368,0,1.9021739130434785,31.0,1609.0,1.9266625233064012,Jura
39,2020-08-21,7,403,0,1.7369727047146404,32.0,1754.0,1.8244013683010265,Jura
39,2020-08-22,4,226,0,1.7699115044247788,35.0,1926.0,1.8172377985462096,Jura
39,2020-08-23,0,59,0,0.0,33.0,1943.0,1.6984045290787442,Jura
39,2020-08-24,6,345,0,1.7391304347826086,34.0,2012.0,1.6898608349900597,Jura
39,2020-08-25,5,316,0,1.5822784810126582,32.0,2033.0,1.5740285292670928,Jura
39,2020-08-26,7,480,0,1.4583333333333333,36.0,2197.0,1.6385980883022302,Jura
39,2020-08-27,9,460,0,1.956521739130435,38.0,2289.0,1.6601135867190913,Jura
39,2020-08-28,12,564,0,2.127659574468085,43.0,2450.0,1.7551020408163265,Jura
39,2020-08-29,7,285,0,2.456140350877193,46.0,2509.0,1.8333997608609007,Jura
39,2020-08-30,1,87,0,1.1494252873563218,47.0,2537.0,1.8525817895151755,Jura
39,2020-08-31,6,454,0,1.3215859030837005,47.0,2646.0,1.7762660619803476,Jura
39,2020-09-01,18,558,0,3.2258064516129035,60.0,2888.0,2.0775623268698062,Jura
39,2020-09-02,7,390,0,1.7948717948717947,60.0,2798.0,2.144388849177985,Jura
39,2020-09-03,5,363,0,1.3774104683195594,56.0,2701.0,2.073306182895224,Jura
39,2020-09-04,17,491,0,3.4623217922606933,61.0,2628.0,2.3211567732115674,Jura
39,2020-09-05,6,330,0,1.818181818181818,60.0,2673.0,2.2446689113355784,Jura
39,2020-09-06,3,76,0,3.947368421052632,62.0,2662.0,2.329075882794891,Jura
39,2020-09-07,5,341,0,1.4662756598240467,61.0,2549.0,2.39309533150255,Jura
39,2020-09-08,16,491,0,3.2586558044806515,59.0,2482.0,2.3771152296535054,Jura
39,2020-09-09,10,648,0,1.5432098765432098,62.0,2740.0,2.2627737226277373,Jura
39,2020-09-10,8,529,0,1.5122873345935728,65.0,2906.0,2.2367515485203033,Jura
39,2020-09-11,13,627,0,2.073365231259968,61.0,3042.0,2.0052596975673898,Jura
39,2020-09-12,16,467,0,3.426124197002141,71.0,3179.0,2.233406731676628,Jura
39,2020-09-13,6,94,0,6.382978723404255,74.0,3197.0,2.3146700031279326,Jura
39,2020-09-14,14,621,0,2.2544283413848634,83.0,3477.0,2.387115329306874,Jura
39,2020-09-15,10,682,0,1.4662756598240467,77.0,3668.0,2.099236641221374,Jura
39,2020-09-16,18,767,0,2.346805736636245,85.0,3787.0,2.244520728809084,Jura
39,2020-09-17,16,700,0,2.2857142857142856,93.0,3958.0,2.3496715512885293,Jura
39,2020-09-18,14,560,0,2.5,94.0,3891.0,2.4158314058082757,Jura
39,2020-09-19,4,332,0,1.2048192771084338,82.0,3756.0,2.1831735889243884,Jura
39,2020-09-20,1,40,0,2.5,77.0,3702.0,2.0799567801188545,Jura
39,2020-09-21,22,548,0,4.014598540145985,85.0,3629.0,2.3422430421603746,Jura
39,2020-09-22,26,579,0,4.490500863557858,101.0,3526.0,2.864435621100397,Jura
39,2020-09-23,20,538,0,3.717472118959108,103.0,3297.0,3.124052168638156,Jura
39,2020-09-24,26,501,0,5.189620758483033,113.0,3098.0,3.6475145255003225,Jura
39,2020-09-25,19,450,0,4.222222222222221,118.0,2988.0,3.9491298527443104,Jura
39,2020-09-26,11,232,0,4.741379310344827,125.0,2888.0,4.32825484764543,Jura
39,2020-09-27,2,42,0,4.761904761904762,126.0,2890.0,4.359861591695502,Jura
39,2020-09-28,18,364,0,4.945054945054945,122.0,2706.0,4.5084996304508484,Jura
39,2020-09-29,21,494,0,4.2510121457489864,117.0,2621.0,4.463945059137734,Jura
39,2020-09-30,15,506,0,2.9644268774703555,112.0,2589.0,4.325994592506759,Jura
39,2020-10-01,23,497,0,4.627766599597585,109.0,2585.0,4.216634429400387,Jura
39,2020-10-02,29,468,0,6.196581196581197,119.0,2603.0,4.57164809834806,Jura
39,2020-10-03,27,306,0,8.823529411764708,135.0,2677.0,5.042958535674262,Jura
39,2020-10-04,1,78,0,1.282051282051282,134.0,2713.0,4.939181717655732,Jura
39,2020-10-05,20,426,0,4.694835680751173,136.0,2775.0,4.9009009009009015,Jura
39,2020-10-06,32,499,0,6.4128256513026045,147.0,2780.0,5.287769784172662,Jura
39,2020-10-07,36,491,0,7.331975560081466,168.0,2765.0,6.075949367088607,Jura
39,2020-10-08,36,503,0,7.1570576540755475,181.0,2771.0,6.531937928545653,Jura
39,2020-10-09,75,592,0,12.66891891891892,227.0,2895.0,7.841105354058722,Jura
39,2020-10-10,39,367,0,10.626702997275203,239.0,2956.0,8.085250338294992,Jura
39,2020-10-11,5,66,0,7.575757575757576,243.0,2944.0,8.254076086956523,Jura
39,2020-10-12,69,534,0,12.921348314606742,292.0,3052.0,9.567496723460026,Jura
39,2020-10-13,103,699,0,14.735336194563661,363.0,3252.0,11.162361623616235,Jura
39,2020-10-14,110,787,0,13.97712833545108,437.0,3548.0,12.316798196166856,Jura
58,2020-05-13,0,177,0,0.0,,,,Nièvre
58,2020-05-14,0,93,0,0.0,,,,Nièvre
58,2020-05-15,29,258,0,11.24031007751938,,,,Nièvre
58,2020-05-16,1,18,0,5.5555555555555545,,,,Nièvre
58,2020-05-17,0,11,0,0.0,,,,Nièvre
58,2020-05-18,1,143,0,0.6993006993006993,,,,Nièvre
58,2020-05-19,0,164,0,0.0,31.0,864.0,3.587962962962963,Nièvre
58,2020-05-20,2,175,0,1.1428571428571428,33.0,862.0,3.8283062645011605,Nièvre
58,2020-05-21,0,31,0,0.0,33.0,800.0,4.125,Nièvre
58,2020-05-22,0,97,0,0.0,4.0,639.0,0.6259780907668232,Nièvre
58,2020-05-23,2,31,0,6.451612903225807,5.0,652.0,0.7668711656441718,Nièvre
58,2020-05-24,0,29,0,0.0,5.0,670.0,0.7462686567164178,Nièvre
58,2020-05-25,1,139,0,0.7194244604316548,5.0,666.0,0.7507507507507507,Nièvre
58,2020-05-26,1,149,0,0.6711409395973155,6.0,651.0,0.9216589861751152,Nièvre
58,2020-05-27,0,127,0,0.0,4.0,603.0,0.6633499170812603,Nièvre
58,2020-05-28,1,110,0,0.9090909090909092,5.0,682.0,0.7331378299120235,Nièvre
58,2020-05-29,2,85,0,2.3529411764705883,7.0,670.0,1.0447761194029852,Nièvre
58,2020-05-30,1,34,0,2.9411764705882346,6.0,673.0,0.8915304606240713,Nièvre
58,2020-05-31,0,18,0,0.0,6.0,662.0,0.906344410876133,Nièvre
58,2020-06-01,0,32,0,0.0,5.0,555.0,0.9009009009009008,Nièvre
58,2020-06-02,1,117,0,0.8547008547008548,5.0,523.0,0.9560229445506692,Nièvre
58,2020-06-03,0,104,0,0.0,5.0,500.0,1.0,Nièvre
58,2020-06-04,1,94,0,1.0638297872340423,5.0,484.0,1.0330578512396695,Nièvre
58,2020-06-05,0,98,0,0.0,3.0,497.0,0.6036217303822937,Nièvre
58,2020-06-06,0,62,0,0.0,2.0,525.0,0.3809523809523809,Nièvre
58,2020-06-07,0,28,0,0.0,2.0,535.0,0.3738317757009346,Nièvre
58,2020-06-08,0,97,0,0.0,2.0,600.0,0.33333333333333337,Nièvre
58,2020-06-09,0,80,0,0.0,1.0,563.0,0.17761989342806395,Nièvre
58,2020-06-10,2,91,0,2.1978021978021984,3.0,550.0,0.5454545454545455,Nièvre
58,2020-06-11,0,89,0,0.0,2.0,545.0,0.3669724770642202,Nièvre
58,2020-06-12,0,107,0,0.0,2.0,554.0,0.36101083032490977,Nièvre
58,2020-06-13,0,38,0,0.0,2.0,530.0,0.37735849056603776,Nièvre
58,2020-06-14,0,20,0,0.0,2.0,522.0,0.3831417624521072,Nièvre
58,2020-06-15,0,89,0,0.0,2.0,514.0,0.3891050583657588,Nièvre
58,2020-06-16,0,111,0,0.0,2.0,545.0,0.3669724770642202,Nièvre
58,2020-06-17,0,133,0,0.0,0.0,587.0,0.0,Nièvre
58,2020-06-18,0,125,0,0.0,0.0,623.0,0.0,Nièvre
58,2020-06-19,1,91,0,1.0989010989010992,1.0,607.0,0.16474464579901155,Nièvre
58,2020-06-20,0,36,0,0.0,1.0,605.0,0.1652892561983471,Nièvre
58,2020-06-21,1,27,0,3.7037037037037033,2.0,612.0,0.32679738562091504,Nièvre
58,2020-06-22,0,98,0,0.0,2.0,621.0,0.322061191626409,Nièvre
58,2020-06-23,0,95,0,0.0,2.0,605.0,0.3305785123966942,Nièvre
58,2020-06-24,0,79,0,0.0,2.0,551.0,0.3629764065335753,Nièvre
58,2020-06-25,0,198,0,0.0,2.0,624.0,0.3205128205128205,Nièvre
58,2020-06-26,1,113,0,0.8849557522123894,2.0,646.0,0.30959752321981426,Nièvre
58,2020-06-27,0,48,0,0.0,2.0,658.0,0.30395136778115506,Nièvre
58,2020-06-28,0,26,0,0.0,1.0,657.0,0.15220700152207,Nièvre
58,2020-06-29,3,120,0,2.5,4.0,679.0,0.5891016200294551,Nièvre
58,2020-06-30,0,129,0,0.0,4.0,713.0,0.5610098176718092,Nièvre
58,2020-07-01,8,274,0,2.9197080291970803,12.0,908.0,1.3215859030837005,Nièvre
58,2020-07-02,1,227,0,0.4405286343612335,13.0,937.0,1.3874066168623265,Nièvre
58,2020-07-03,0,182,0,0.0,12.0,1006.0,1.1928429423459244,Nièvre
58,2020-07-04,7,117,0,5.982905982905983,19.0,1075.0,1.7674418604651163,Nièvre
58,2020-07-05,0,16,0,0.0,19.0,1065.0,1.784037558685446,Nièvre
58,2020-07-06,1,307,0,0.3257328990228013,17.0,1252.0,1.3578274760383386,Nièvre
58,2020-07-07,0,225,0,0.0,17.0,1348.0,1.2611275964391688,Nièvre
58,2020-07-08,2,172,0,1.162790697674419,11.0,1246.0,0.8828250401284109,Nièvre
58,2020-07-09,3,151,0,1.9867549668874172,13.0,1170.0,1.1111111111111112,Nièvre
58,2020-07-10,0,130,0,0.0,13.0,1118.0,1.162790697674419,Nièvre
58,2020-07-11,0,56,0,0.0,6.0,1057.0,0.5676442762535477,Nièvre
58,2020-07-12,0,30,0,0.0,6.0,1071.0,0.5602240896358543,Nièvre
58,2020-07-13,1,151,0,0.6622516556291391,6.0,915.0,0.6557377049180327,Nièvre
58,2020-07-14,0,21,0,0.0,6.0,711.0,0.8438818565400843,Nièvre
58,2020-07-15,2,144,0,1.3888888888888888,6.0,683.0,0.8784773060029283,Nièvre
58,2020-07-16,1,169,0,0.591715976331361,4.0,701.0,0.5706134094151213,Nièvre
58,2020-07-17,2,174,0,1.1494252873563218,6.0,745.0,0.8053691275167786,Nièvre
58,2020-07-18,0,60,0,0.0,6.0,749.0,0.8010680907877171,Nièvre
58,2020-07-19,1,170,0,0.5882352941176471,7.0,889.0,0.7874015748031495,Nièvre
58,2020-07-20,0,166,0,0.0,6.0,904.0,0.6637168141592921,Nièvre
58,2020-07-21,0,147,0,0.0,6.0,1030.0,0.5825242718446602,Nièvre
58,2020-07-22,0,114,0,0.0,4.0,1000.0,0.4,Nièvre
58,2020-07-23,1,146,0,0.6849315068493149,4.0,977.0,0.4094165813715456,Nièvre
58,2020-07-24,0,167,0,0.0,2.0,970.0,0.2061855670103093,Nièvre
58,2020-07-25,1,69,0,1.4492753623188406,3.0,979.0,0.3064351378958121,Nièvre
58,2020-07-26,1,302,0,0.3311258278145696,3.0,1111.0,0.27002700270027,Nièvre
58,2020-07-27,0,150,0,0.0,3.0,1095.0,0.273972602739726,Nièvre
58,2020-07-28,1,186,0,0.5376344086021506,4.0,1134.0,0.3527336860670194,Nièvre
58,2020-07-29,0,168,0,0.0,4.0,1188.0,0.3367003367003367,Nièvre
58,2020-07-30,1,168,0,0.5952380952380952,4.0,1210.0,0.3305785123966942,Nièvre
58,2020-07-31,0,276,0,0.0,4.0,1319.0,0.3032600454890068,Nièvre
58,2020-08-01,0,74,0,0.0,3.0,1324.0,0.2265861027190333,Nièvre
58,2020-08-02,0,28,0,0.0,2.0,1050.0,0.19047619047619047,Nièvre
58,2020-08-03,2,195,0,1.0256410256410255,4.0,1095.0,0.36529680365296796,Nièvre
58,2020-08-04,0,191,0,0.0,3.0,1100.0,0.2727272727272728,Nièvre
58,2020-08-05,1,196,0,0.5102040816326531,4.0,1128.0,0.3546099290780142,Nièvre
58,2020-08-06,1,194,0,0.5154639175257731,4.0,1154.0,0.3466204506065857,Nièvre
58,2020-08-07,2,247,0,0.8097165991902834,6.0,1125.0,0.5333333333333333,Nièvre
58,2020-08-08,2,72,0,2.7777777777777777,8.0,1123.0,0.7123775601068566,Nièvre
58,2020-08-09,0,25,0,0.0,8.0,1120.0,0.7142857142857143,Nièvre
58,2020-08-10,0,155,0,0.0,6.0,1080.0,0.5555555555555556,Nièvre
58,2020-08-11,4,179,0,2.23463687150838,10.0,1068.0,0.9363295880149812,Nièvre
58,2020-08-12,2,171,0,1.1695906432748535,11.0,1043.0,1.0546500479386385,Nièvre
58,2020-08-13,0,164,0,0.0,10.0,1013.0,0.9871668311944718,Nièvre
58,2020-08-14,1,210,0,0.4761904761904762,9.0,976.0,0.9221311475409836,Nièvre
58,2020-08-15,2,144,0,1.3888888888888888,9.0,1048.0,0.8587786259541985,Nièvre
58,2020-08-16,1,34,0,2.9411764705882346,10.0,1057.0,0.9460737937559128,Nièvre
58,2020-08-17,3,249,0,1.2048192771084338,13.0,1151.0,1.1294526498696786,Nièvre
58,2020-08-18,2,286,0,0.6993006993006993,11.0,1258.0,0.8744038155802861,Nièvre
58,2020-08-19,4,207,0,1.932367149758454,13.0,1294.0,1.0046367851622875,Nièvre
58,2020-08-20,3,205,0,1.4634146341463417,16.0,1335.0,1.198501872659176,Nièvre
58,2020-08-21,5,356,0,1.4044943820224718,20.0,1481.0,1.3504388926401079,Nièvre
58,2020-08-22,0,265,0,0.0,18.0,1602.0,1.1235955056179776,Nièvre
58,2020-08-23,0,33,0,0.0,17.0,1601.0,1.0618363522798249,Nièvre
58,2020-08-24,10,300,0,3.333333333333333,24.0,1652.0,1.452784503631961,Nièvre
58,2020-08-25,5,234,0,2.1367521367521367,27.0,1600.0,1.6875,Nièvre
58,2020-08-26,2,275,0,0.7272727272727273,25.0,1668.0,1.4988009592326141,Nièvre
58,2020-08-27,7,286,0,2.4475524475524475,29.0,1749.0,1.6580903373356204,Nièvre
58,2020-08-28,13,460,0,2.8260869565217392,37.0,1853.0,1.996762007555316,Nièvre
58,2020-08-29,6,344,0,1.7441860465116281,43.0,1932.0,2.2256728778467907,Nièvre
58,2020-08-30,2,45,0,4.4444444444444455,45.0,1944.0,2.314814814814815,Nièvre
58,2020-08-31,7,445,0,1.5730337078651686,42.0,2089.0,2.010531354715175,Nièvre
58,2020-09-01,8,435,0,1.839080459770115,45.0,2290.0,1.9650655021834065,Nièvre
58,2020-09-02,4,358,0,1.11731843575419,47.0,2373.0,1.980615254951538,Nièvre
58,2020-09-03,16,383,0,4.1775456919060066,56.0,2470.0,2.2672064777327936,Nièvre
58,2020-09-04,10,347,0,2.8818443804034577,53.0,2357.0,2.248621128553246,Nièvre
58,2020-09-05,2,247,0,0.8097165991902834,49.0,2260.0,2.168141592920354,Nièvre
58,2020-09-06,1,47,0,2.127659574468085,48.0,2262.0,2.122015915119363,Nièvre
58,2020-09-07,14,507,0,2.7613412228796843,55.0,2324.0,2.3666092943201376,Nièvre
58,2020-09-08,10,539,0,1.855287569573284,57.0,2428.0,2.3476112026359144,Nièvre
58,2020-09-09,5,563,0,0.8880994671403196,58.0,2633.0,2.2028104823395367,Nièvre
58,2020-09-10,9,661,0,1.361573373676248,51.0,2911.0,1.7519752662315355,Nièvre
58,2020-09-11,11,638,0,1.7241379310344829,52.0,3202.0,1.6239850093691444,Nièvre
58,2020-09-12,21,405,0,5.185185185185184,71.0,3360.0,2.1130952380952377,Nièvre
58,2020-09-13,2,65,0,3.0769230769230766,72.0,3378.0,2.131438721136768,Nièvre
58,2020-09-14,20,516,0,3.875968992248062,78.0,3387.0,2.3029229406554474,Nièvre
58,2020-09-15,15,585,0,2.564102564102564,83.0,3433.0,2.417710457325954,Nièvre
58,2020-09-16,41,551,0,7.441016333938293,119.0,3421.0,3.4785150540777545,Nièvre
58,2020-09-17,19,527,0,3.6053130929791273,129.0,3287.0,3.924551262549437,Nièvre
58,2020-09-18,13,571,0,2.276707530647986,131.0,3220.0,4.068322981366459,Nièvre
58,2020-09-19,6,322,0,1.8633540372670807,116.0,3137.0,3.697800446286261,Nièvre
58,2020-09-20,0,36,0,0.0,114.0,3108.0,3.667953667953668,Nièvre
58,2020-09-21,22,373,0,5.898123324396782,116.0,2965.0,3.9123102866779087,Nièvre
58,2020-09-22,11,481,0,2.2869022869022877,112.0,2861.0,3.9147151345683326,Nièvre
58,2020-09-23,17,456,0,3.728070175438596,88.0,2766.0,3.181489515545915,Nièvre
58,2020-09-24,9,412,0,2.184466019417476,78.0,2651.0,2.9422859298377966,Nièvre
58,2020-09-25,15,378,0,3.9682539682539684,80.0,2458.0,3.2546786004882016,Nièvre
58,2020-09-26,1,230,0,0.43478260869565216,75.0,2366.0,3.169907016060862,Nièvre
58,2020-09-27,1,53,0,1.8867924528301887,76.0,2383.0,3.189257238774654,Nièvre
58,2020-09-28,11,385,0,2.8571428571428568,65.0,2395.0,2.7139874739039667,Nièvre
58,2020-09-29,11,361,0,3.0470914127423825,65.0,2275.0,2.8571428571428568,Nièvre
58,2020-09-30,9,311,0,2.893890675241157,57.0,2130.0,2.676056338028169,Nièvre
58,2020-10-01,6,279,0,2.1505376344086025,54.0,1997.0,2.7040560841261887,Nièvre
58,2020-10-02,9,293,0,3.0716723549488054,48.0,1912.0,2.510460251046025,Nièvre
58,2020-10-03,4,227,0,1.7621145374449338,51.0,1909.0,2.671555788370875,Nièvre
58,2020-10-04,1,43,0,2.3255813953488373,51.0,1899.0,2.6856240126382307,Nièvre
58,2020-10-05,13,333,0,3.903903903903904,53.0,1847.0,2.8695181375203034,Nièvre
