com2020,dep,debut_7j,fin_7j,clage_65,tp_classe,ti_classe,td_classe
70003,70,2021-01-22,2021-01-28,0,1 à 5,150 à 250,2500 et plus
70003,70,2021-01-22,2021-01-28,65,15 à 20,250 à 500,1000 à 1500
70004,70,2021-01-22,2021-01-28,0,1 à 5,20 à 50,2000 à 2500
70004,70,2021-01-22,2021-01-28,65,0 à 1,0 à 10,600 à 800
70005,70,2021-01-22,2021-01-28,0,1 à 5,20 à 50,1000 à 1500
70005,70,2021-01-22,2021-01-28,65,0 à 1,0 à 10,800 à 1000
70006,70,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
70006,70,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2500 et plus
70007,70,2021-01-22,2021-01-28,0,1 à 5,50 à 150,1500 à 2000
70007,70,2021-01-22,2021-01-28,65,1 à 5,10 à 20,800 à 1000
70008,70,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2000 à 2500
70008,70,2021-01-22,2021-01-28,65,5 à 10,50 à 150,1000 à 1500
70009,70,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2500 et plus
70009,70,2021-01-22,2021-01-28,65,1 à 5,250 à 500,2500 et plus
70010,70,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2000 à 2500
70010,70,2021-01-22,2021-01-28,65,15 à 20,250 à 500,1500 à 2000
70011,70,2021-01-22,2021-01-28,0,15 à 20,250 à 500,2000 à 2500
70011,70,2021-01-22,2021-01-28,65,0 à 1,0 à 10,800 à 1000
70012,70,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
70012,70,2021-01-22,2021-01-28,65,20 à 25,250 à 500,1000 à 1500
70013,70,2021-01-22,2021-01-28,0,10 à 15,50 à 150,1000 à 1500
70013,70,2021-01-22,2021-01-28,65,15 à 20,250 à 500,1500 à 2000
70014,70,2021-01-22,2021-01-28,0,1 à 5,20 à 50,2000 à 2500
70014,70,2021-01-22,2021-01-28,65,0 à 1,0 à 10,600 à 800
70015,70,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
70015,70,2021-01-22,2021-01-28,65,5 à 10,50 à 150,1000 à 1500
70016,70,2021-01-22,2021-01-28,0,10 à 15,250 à 500,2500 et plus
70016,70,2021-01-22,2021-01-28,65,10 à 15,500 à 1000,2500 et plus
70017,70,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
70017,70,2021-01-22,2021-01-28,65,15 à 20,250 à 500,1500 à 2000
70018,70,2021-01-22,2021-01-28,0,20 à 25,500 à 1000,2500 et plus
70018,70,2021-01-22,2021-01-28,65,30 et plus,1000 et plus,2500 et plus
70019,70,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2500 et plus
70019,70,2021-01-22,2021-01-28,65,5 à 10,50 à 150,1000 à 1500
70020,70,2021-01-22,2021-01-28,0,10 à 15,500 à 1000,2500 et plus
70020,70,2021-01-22,2021-01-28,65,5 à 10,50 à 150,1000 à 1500
70021,70,2021-01-22,2021-01-28,0,1 à 5,20 à 50,1500 à 2000
70021,70,2021-01-22,2021-01-28,65,0 à 1,0 à 10,600 à 800
70022,70,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
70022,70,2021-01-22,2021-01-28,65,1 à 5,50 à 150,1500 à 2000
70023,70,2021-01-22,2021-01-28,0,5 à 10,50 à 150,1500 à 2000
70023,70,2021-01-22,2021-01-28,65,5 à 10,50 à 150,1000 à 1500
70024,70,2021-01-22,2021-01-28,0,10 à 15,250 à 500,2500 et plus
70024,70,2021-01-22,2021-01-28,65,10 à 15,250 à 500,2500 et plus
70025,70,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2500 et plus
70025,70,2021-01-22,2021-01-28,65,10 à 15,250 à 500,2500 et plus
70026,70,2021-01-22,2021-01-28,0,10 à 15,250 à 500,2500 et plus
70026,70,2021-01-22,2021-01-28,65,15 à 20,500 à 1000,2500 et plus
70027,70,2021-01-22,2021-01-28,0,10 à 15,150 à 250,2000 à 2500
70027,70,2021-01-22,2021-01-28,65,5 à 10,50 à 150,1000 à 1500
70028,70,2021-01-22,2021-01-28,0,5 à 10,50 à 150,1000 à 1500
70028,70,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1000 à 1500
70029,70,2021-01-22,2021-01-28,0,1 à 5,20 à 50,1500 à 2000
70029,70,2021-01-22,2021-01-28,65,0 à 1,0 à 10,600 à 800
70030,70,2021-01-22,2021-01-28,0,10 à 15,150 à 250,1500 à 2000
70030,70,2021-01-22,2021-01-28,65,25 à 30,250 à 500,1500 à 2000
70031,70,2021-01-22,2021-01-28,0,1 à 5,20 à 50,2000 à 2500
70031,70,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1000 à 1500
70032,70,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2500 et plus
70032,70,2021-01-22,2021-01-28,65,20 à 25,250 à 500,1500 à 2000
70035,70,2021-01-22,2021-01-28,0,1 à 5,150 à 250,2500 et plus
70035,70,2021-01-22,2021-01-28,65,5 à 10,150 à 250,2500 et plus
70036,70,2021-01-22,2021-01-28,0,15 à 20,1000 et plus,2500 et plus
70036,70,2021-01-22,2021-01-28,65,5 à 10,250 à 500,2500 et plus
70037,70,2021-01-22,2021-01-28,0,5 à 10,50 à 150,2000 à 2500
70037,70,2021-01-22,2021-01-28,65,15 à 20,150 à 250,1000 à 1500
70038,70,2021-01-22,2021-01-28,0,1 à 5,150 à 250,2500 et plus
70038,70,2021-01-22,2021-01-28,65,25 à 30,250 à 500,1500 à 2000
70039,70,2021-01-22,2021-01-28,0,15 à 20,250 à 500,2000 à 2500
70039,70,2021-01-22,2021-01-28,65,5 à 10,50 à 150,1500 à 2000
70040,70,2021-01-22,2021-01-28,0,1 à 5,50 à 150,1500 à 2000
70040,70,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
70041,70,2021-01-22,2021-01-28,0,10 à 15,250 à 500,2500 et plus
70041,70,2021-01-22,2021-01-28,65,15 à 20,250 à 500,2500 et plus
70042,70,2021-01-22,2021-01-28,0,5 à 10,50 à 150,1000 à 1500
70042,70,2021-01-22,2021-01-28,65,0 à 1,0 à 10,800 à 1000
70043,70,2021-01-22,2021-01-28,0,20 à 25,500 à 1000,2500 et plus
70043,70,2021-01-22,2021-01-28,65,20 à 25,250 à 500,1500 à 2000
70044,70,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2500 et plus
70044,70,2021-01-22,2021-01-28,65,5 à 10,50 à 150,1000 à 1500
70045,70,2021-01-22,2021-01-28,0,10 à 15,250 à 500,2500 et plus
70045,70,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2500 et plus
70046,70,2021-01-22,2021-01-28,0,1 à 5,20 à 50,1500 à 2000
70046,70,2021-01-22,2021-01-28,65,0 à 1,0 à 10,600 à 800
70047,70,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2000 à 2500
70047,70,2021-01-22,2021-01-28,65,5 à 10,50 à 150,1000 à 1500
70048,70,2021-01-22,2021-01-28,0,1 à 5,150 à 250,2500 et plus
70048,70,2021-01-22,2021-01-28,65,5 à 10,50 à 150,1500 à 2000
70049,70,2021-01-22,2021-01-28,0,10 à 15,150 à 250,1500 à 2000
70049,70,2021-01-22,2021-01-28,65,15 à 20,250 à 500,1500 à 2000
70050,70,2021-01-22,2021-01-28,0,1 à 5,150 à 250,2500 et plus
70050,70,2021-01-22,2021-01-28,65,20 à 25,250 à 500,1500 à 2000
70051,70,2021-01-22,2021-01-28,0,5 à 10,50 à 150,1000 à 1500
70051,70,2021-01-22,2021-01-28,65,15 à 20,250 à 500,1500 à 2000
70052,70,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
70052,70,2021-01-22,2021-01-28,65,5 à 10,50 à 150,1000 à 1500
70053,70,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2500 et plus
70053,70,2021-01-22,2021-01-28,65,1 à 5,250 à 500,2500 et plus
70054,70,2021-01-22,2021-01-28,0,25 à 30,500 à 1000,2000 à 2500
70054,70,2021-01-22,2021-01-28,65,20 à 25,250 à 500,1500 à 2000
70055,70,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2000 à 2500
70055,70,2021-01-22,2021-01-28,65,1 à 5,20 à 50,800 à 1000
70056,70,2021-01-22,2021-01-28,0,5 à 10,50 à 150,1500 à 2000
70056,70,2021-01-22,2021-01-28,65,20 à 25,150 à 250,1000 à 1500
70057,70,2021-01-22,2021-01-28,0,10 à 15,250 à 500,2000 à 2500
70057,70,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2000 à 2500
70058,70,2021-01-22,2021-01-28,0,20 à 25,1000 et plus,2500 et plus
70058,70,2021-01-22,2021-01-28,65,30 et plus,1000 et plus,2500 et plus
70059,70,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
70059,70,2021-01-22,2021-01-28,65,30 et plus,1000 et plus,2500 et plus
70060,70,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2500 et plus
70060,70,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2000 à 2500
70061,70,2021-01-22,2021-01-28,0,0 à 1,0 à 10,2500 et plus
70061,70,2021-01-22,2021-01-28,65,0 à 1,0 à 10,600 à 800
70062,70,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
70062,70,2021-01-22,2021-01-28,65,5 à 10,250 à 500,2500 et plus
70063,70,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2500 et plus
70063,70,2021-01-22,2021-01-28,65,15 à 20,150 à 250,1000 à 1500
70064,70,2021-01-22,2021-01-28,0,5 à 10,50 à 150,1500 à 2000
70064,70,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2500 et plus
70065,70,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
70065,70,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1000 à 1500
70066,70,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2000 à 2500
70066,70,2021-01-22,2021-01-28,65,15 à 20,250 à 500,1500 à 2000
70067,70,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2000 à 2500
70067,70,2021-01-22,2021-01-28,65,1 à 5,10 à 20,600 à 800
70069,70,2021-01-22,2021-01-28,0,5 à 10,50 à 150,1000 à 1500
70069,70,2021-01-22,2021-01-28,65,20 à 25,250 à 500,1000 à 1500
70070,70,2021-01-22,2021-01-28,0,10 à 15,250 à 500,1500 à 2000
70070,70,2021-01-22,2021-01-28,65,15 à 20,250 à 500,1500 à 2000
70071,70,2021-01-22,2021-01-28,0,15 à 20,250 à 500,2000 à 2500
70071,70,2021-01-22,2021-01-28,65,25 à 30,500 à 1000,1500 à 2000
70072,70,2021-01-22,2021-01-28,0,1 à 5,50 à 150,1000 à 1500
70072,70,2021-01-22,2021-01-28,65,0 à 1,0 à 10,800 à 1000
70074,70,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2500 et plus
70074,70,2021-01-22,2021-01-28,65,10 à 15,150 à 250,1000 à 1500
70075,70,2021-01-22,2021-01-28,0,10 à 15,250 à 500,2500 et plus
70075,70,2021-01-22,2021-01-28,65,5 à 10,50 à 150,2000 à 2500
70076,70,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
70076,70,2021-01-22,2021-01-28,65,5 à 10,50 à 150,1500 à 2000
70077,70,2021-01-22,2021-01-28,0,1 à 5,20 à 50,1000 à 1500
70077,70,2021-01-22,2021-01-28,65,0 à 1,0 à 10,800 à 1000
70078,70,2021-01-22,2021-01-28,0,10 à 15,150 à 250,1500 à 2000
70078,70,2021-01-22,2021-01-28,65,15 à 20,250 à 500,1500 à 2000
70079,70,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
70079,70,2021-01-22,2021-01-28,65,5 à 10,50 à 150,1000 à 1500
70080,70,2021-01-22,2021-01-28,0,10 à 15,150 à 250,2000 à 2500
70080,70,2021-01-22,2021-01-28,65,10 à 15,250 à 500,2500 et plus
70081,70,2021-01-22,2021-01-28,0,1 à 5,20 à 50,1500 à 2000
70081,70,2021-01-22,2021-01-28,65,0 à 1,0 à 10,600 à 800
70082,70,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
70082,70,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
70083,70,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
70083,70,2021-01-22,2021-01-28,65,5 à 10,50 à 150,1000 à 1500
70084,70,2021-01-22,2021-01-28,0,1 à 5,150 à 250,2500 et plus
70084,70,2021-01-22,2021-01-28,65,20 à 25,250 à 500,1500 à 2000
70085,70,2021-01-22,2021-01-28,0,1 à 5,150 à 250,2500 et plus
70085,70,2021-01-22,2021-01-28,65,15 à 20,250 à 500,2500 et plus
70086,70,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2500 et plus
70086,70,2021-01-22,2021-01-28,65,1 à 5,150 à 250,2500 et plus
70087,70,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
70087,70,2021-01-22,2021-01-28,65,10 à 15,50 à 150,1000 à 1500
70088,70,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2500 et plus
70088,70,2021-01-22,2021-01-28,65,20 à 25,250 à 500,1500 à 2000
70089,70,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
70089,70,2021-01-22,2021-01-28,65,5 à 10,150 à 250,2500 et plus
70090,70,2021-01-22,2021-01-28,0,1 à 5,150 à 250,2500 et plus
70090,70,2021-01-22,2021-01-28,65,,,
70091,70,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2500 et plus
70091,70,2021-01-22,2021-01-28,65,10 à 15,150 à 250,1000 à 1500
70092,70,2021-01-22,2021-01-28,0,1 à 5,150 à 250,2500 et plus
70092,70,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2500 et plus
70093,70,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2000 à 2500
70093,70,2021-01-22,2021-01-28,65,1 à 5,20 à 50,800 à 1000
70094,70,2021-01-22,2021-01-28,0,1 à 5,20 à 50,2500 et plus
70094,70,2021-01-22,2021-01-28,65,0 à 1,0 à 10,800 à 1000
70095,70,2021-01-22,2021-01-28,0,10 à 15,250 à 500,2500 et plus
70095,70,2021-01-22,2021-01-28,65,15 à 20,150 à 250,1000 à 1500
70096,70,2021-01-22,2021-01-28,0,5 à 10,50 à 150,1500 à 2000
70096,70,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2500 et plus
70097,70,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
70097,70,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2500 et plus
70098,70,2021-01-22,2021-01-28,0,1 à 5,50 à 150,1500 à 2000
70098,70,2021-01-22,2021-01-28,65,0 à 1,20 à 50,2500 et plus
70099,70,2021-01-22,2021-01-28,0,5 à 10,150 à 250,1500 à 2000
70099,70,2021-01-22,2021-01-28,65,15 à 20,150 à 250,1000 à 1500
70100,70,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2500 et plus
70100,70,2021-01-22,2021-01-28,65,20 à 25,250 à 500,1500 à 2000
70101,70,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2500 et plus
70101,70,2021-01-22,2021-01-28,65,5 à 10,50 à 150,1500 à 2000
70102,70,2021-01-22,2021-01-28,0,15 à 20,500 à 1000,2500 et plus
70102,70,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2000 à 2500
70103,70,2021-01-22,2021-01-28,0,1 à 5,20 à 50,2000 à 2500
70103,70,2021-01-22,2021-01-28,65,0 à 1,0 à 10,800 à 1000
70104,70,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
70104,70,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2500 et plus
70105,70,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2000 à 2500
70105,70,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1000 à 1500
70106,70,2021-01-22,2021-01-28,0,15 à 20,1000 et plus,2500 et plus
70106,70,2021-01-22,2021-01-28,65,10 à 15,150 à 250,1500 à 2000
70107,70,2021-01-22,2021-01-28,0,1 à 5,150 à 250,2500 et plus
70107,70,2021-01-22,2021-01-28,65,20 à 25,250 à 500,1500 à 2000
70109,70,2021-01-22,2021-01-28,0,5 à 10,500 à 1000,2500 et plus
70109,70,2021-01-22,2021-01-28,65,30 et plus,1000 et plus,2500 et plus
70111,70,2021-01-22,2021-01-28,0,1 à 5,20 à 50,2500 et plus
70111,70,2021-01-22,2021-01-28,65,15 à 20,50 à 150,600 à 800
70112,70,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2000 à 2500
70112,70,2021-01-22,2021-01-28,65,10 à 15,150 à 250,1000 à 1500
70113,70,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
70113,70,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
70114,70,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2500 et plus
70114,70,2021-01-22,2021-01-28,65,10 à 15,150 à 250,1500 à 2000
70115,70,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2000 à 2500
70115,70,2021-01-22,2021-01-28,65,5 à 10,50 à 150,1000 à 1500
70116,70,2021-01-22,2021-01-28,0,15 à 20,250 à 500,1500 à 2000
70116,70,2021-01-22,2021-01-28,65,30 et plus,500 à 1000,2000 à 2500
70117,70,2021-01-22,2021-01-28,0,5 à 10,50 à 150,2000 à 2500
70117,70,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2500 et plus
70118,70,2021-01-22,2021-01-28,0,1 à 5,150 à 250,2500 et plus
70118,70,2021-01-22,2021-01-28,65,10 à 15,250 à 500,2500 et plus
70119,70,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
70119,70,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2000 à 2500
70120,70,2021-01-22,2021-01-28,0,5 à 10,50 à 150,1500 à 2000
70120,70,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1500 à 2000
70121,70,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
70121,70,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2500 et plus
70122,70,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
70122,70,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2000 à 2500
70124,70,2021-01-22,2021-01-28,0,1 à 5,150 à 250,2500 et plus
70124,70,2021-01-22,2021-01-28,65,1 à 5,250 à 500,2500 et plus
70125,70,2021-01-22,2021-01-28,0,10 à 15,250 à 500,1500 à 2000
70125,70,2021-01-22,2021-01-28,65,20 à 25,250 à 500,1500 à 2000
70126,70,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2500 et plus
70126,70,2021-01-22,2021-01-28,65,5 à 10,50 à 150,1000 à 1500
70127,70,2021-01-22,2021-01-28,0,30 et plus,500 à 1000,2000 à 2500
70127,70,2021-01-22,2021-01-28,65,30 et plus,1000 et plus,2500 et plus
70128,70,2021-01-22,2021-01-28,0,1 à 5,50 à 150,1500 à 2000
70128,70,2021-01-22,2021-01-28,65,1 à 5,20 à 50,1500 à 2000
70129,70,2021-01-22,2021-01-28,0,10 à 15,250 à 500,2500 et plus
70129,70,2021-01-22,2021-01-28,65,1 à 5,50 à 150,1500 à 2000
70130,70,2021-01-22,2021-01-28,0,10 à 15,250 à 500,2500 et plus
70130,70,2021-01-22,2021-01-28,65,1 à 5,50 à 150,1500 à 2000
70132,70,2021-01-22,2021-01-28,0,10 à 15,250 à 500,2500 et plus
70132,70,2021-01-22,2021-01-28,65,20 à 25,250 à 500,1500 à 2000
70133,70,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
70133,70,2021-01-22,2021-01-28,65,5 à 10,50 à 150,1000 à 1500
70134,70,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2000 à 2500
70134,70,2021-01-22,2021-01-28,65,5 à 10,50 à 150,1000 à 1500
70135,70,2021-01-22,2021-01-28,0,15 à 20,250 à 500,1500 à 2000
70135,70,2021-01-22,2021-01-28,65,25 à 30,250 à 500,1000 à 1500
70136,70,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
70136,70,2021-01-22,2021-01-28,65,5 à 10,50 à 150,1000 à 1500
70137,70,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
70137,70,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1000 à 1500
70138,70,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
70138,70,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2500 et plus
70140,70,2021-01-22,2021-01-28,0,1 à 5,50 à 150,1500 à 2000
70140,70,2021-01-22,2021-01-28,65,15 à 20,150 à 250,800 à 1000
70141,70,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
70141,70,2021-01-22,2021-01-28,65,15 à 20,150 à 250,800 à 1000
70142,70,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2500 et plus
70142,70,2021-01-22,2021-01-28,65,5 à 10,50 à 150,1000 à 1500
70143,70,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2500 et plus
70143,70,2021-01-22,2021-01-28,65,5 à 10,250 à 500,2500 et plus
70144,70,2021-01-22,2021-01-28,0,15 à 20,250 à 500,1500 à 2000
70144,70,2021-01-22,2021-01-28,65,15 à 20,250 à 500,1500 à 2000
70145,70,2021-01-22,2021-01-28,0,1 à 5,150 à 250,2500 et plus
70145,70,2021-01-22,2021-01-28,65,20 à 25,250 à 500,1500 à 2000
70146,70,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
70146,70,2021-01-22,2021-01-28,65,0 à 1,50 à 150,2500 et plus
70147,70,2021-01-22,2021-01-28,0,30 et plus,500 à 1000,1000 à 1500
70147,70,2021-01-22,2021-01-28,65,10 à 15,50 à 150,800 à 1000
70148,70,2021-01-22,2021-01-28,0,5 à 10,50 à 150,1500 à 2000
70148,70,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1000 à 1500
70149,70,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
70149,70,2021-01-22,2021-01-28,65,5 à 10,50 à 150,1500 à 2000
70150,70,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
70150,70,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2000 à 2500
70151,70,2021-01-22,2021-01-28,0,5 à 10,50 à 150,1500 à 2000
70151,70,2021-01-22,2021-01-28,65,5 à 10,50 à 150,1500 à 2000
70152,70,2021-01-22,2021-01-28,0,10 à 15,250 à 500,2000 à 2500
70152,70,2021-01-22,2021-01-28,65,5 à 10,50 à 150,1500 à 2000
70153,70,2021-01-22,2021-01-28,0,10 à 15,250 à 500,2500 et plus
70153,70,2021-01-22,2021-01-28,65,5 à 10,250 à 500,2500 et plus
70154,70,2021-01-22,2021-01-28,0,10 à 15,1000 et plus,2500 et plus
70154,70,2021-01-22,2021-01-28,65,30 et plus,1000 et plus,2500 et plus
70155,70,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2000 à 2500
70155,70,2021-01-22,2021-01-28,65,1 à 5,20 à 50,2000 à 2500
70156,70,2021-01-22,2021-01-28,0,10 à 15,250 à 500,2000 à 2500
70156,70,2021-01-22,2021-01-28,65,1 à 5,50 à 150,1500 à 2000
70157,70,2021-01-22,2021-01-28,0,1 à 5,20 à 50,2000 à 2500
70157,70,2021-01-22,2021-01-28,65,0 à 1,0 à 10,2000 à 2500
70158,70,2021-01-22,2021-01-28,0,20 à 25,1000 et plus,2500 et plus
70158,70,2021-01-22,2021-01-28,65,5 à 10,50 à 150,1000 à 1500
70159,70,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
70159,70,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1000 à 1500
70160,70,2021-01-22,2021-01-28,0,5 à 10,50 à 150,2500 et plus
70160,70,2021-01-22,2021-01-28,65,10 à 15,50 à 150,800 à 1000
70162,70,2021-01-22,2021-01-28,0,5 à 10,50 à 150,2500 et plus
70162,70,2021-01-22,2021-01-28,65,5 à 10,50 à 150,1000 à 1500
70163,70,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
70163,70,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2500 et plus
70164,70,2021-01-22,2021-01-28,0,1 à 5,50 à 150,1500 à 2000
70164,70,2021-01-22,2021-01-28,65,20 à 25,150 à 250,800 à 1000
70165,70,2021-01-22,2021-01-28,0,10 à 15,250 à 500,2500 et plus
70165,70,2021-01-22,2021-01-28,65,25 à 30,250 à 500,800 à 1000
70166,70,2021-01-22,2021-01-28,0,1 à 5,50 à 150,2500 et plus
70166,70,2021-01-22,2021-01-28,65,5 à 10,50 à 150,1000 à 1500
70167,70,2021-01-22,2021-01-28,0,15 à 20,500 à 1000,2500 et plus
70167,70,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2500 et plus
70168,70,2021-01-22,2021-01-28,0,15 à 20,500 à 1000,2500 et plus
70168,70,2021-01-22,2021-01-28,65,1 à 5,50 à 150,2000 à 2500
70169,70,2021-01-22,2021-01-28,0,10 à 15,250 à 500,2500 et plus
70169,70,2021-01-22,2021-01-28,65,30 et plus,250 à 500,1000 à 1500
70170,70,2021-01-22,2021-01-28,0,5 à 10,50 à 150,1500 à 2000
70170,70,2021-01-22,2021-01-28,65,20 à 25,150 à 250,1000 à 1500
70171,70,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
70171,70,2021-01-22,2021-01-28,65,5 à 10,50 à 150,2500 et plus
70172,70,2021-01-22,2021-01-28,0,5 à 10,50 à 150,1000 à 1500
70172,70,2021-01-22,2021-01-28,65,1 à 5,20 à 50,800 à 1000
70174,70,2021-01-22,2021-01-28,0,1 à 5,150 à 250,2500 et plus
70174,70,2021-01-22,2021-01-28,65,5 à 10,250 à 500,2500 et plus
70175,70,2021-01-22,2021-01-28,0,10 à 15,250 à 500,2000 à 2500
70175,70,2021-01-22,2021-01-28,65,25 à 30,150 à 250,300 à 600
70176,70,2021-01-22,2021-01-28,0,5 à 10,250 à 500,2500 et plus
70176,70,2021-01-22,2021-01-28,65,25 à 30,500 à 1000,1500 à 2000
70177,70,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2000 à 2500
70177,70,2021-01-22,2021-01-28,65,5 à 10,150 à 250,1500 à 2000
70178,70,2021-01-22,2021-01-28,0,1 à 5,20 à 50,1000 à 1500
70178,70,2021-01-22,2021-01-28,65,0 à 1,0 à 10,600 à 800
70179,70,2021-01-22,2021-01-28,0,20 à 25,500 à 1000,2500 et plus
70179,70,2021-01-22,2021-01-28,65,30 et plus,1000 et plus,2500 et plus
70180,70,2021-01-22,2021-01-28,0,1 à 5,20 à 50,2000 à 2500
70180,70,2021-01-22,2021-01-28,65,0 à 1,0 à 10,1500 à 2000
70181,70,2021-01-22,2021-01-28,0,30 et plus,1000 et plus,2500 et plus
70181,70,2021-01-22,2021-01-28,65,30 et plus,1000 et plus,2500 et plus
70182,70,2021-01-22,2021-01-28,0,10 à 15,50 à 150,800 à 1000
70182,70,2021-01-22,2021-01-28,65,10 à 15,50 à 150,800 à 1000
70183,70,2021-01-22,2021-01-28,0,10 à 15,150 à 250,1500 à 2000
70183,70,2021-01-22,2021-01-28,65,10 à 15,150 à 250,1000 à 1500
70184,70,2021-01-22,2021-01-28,0,10 à 15,250 à 500,2000 à 2500
70184,70,2021-01-22,2021-01-28,65,5 à 10,50 à 150,2000 à 2500
70185,70,2021-01-22,2021-01-28,0,5 à 10,150 à 250,2500 et plus
70185,70,2021-01-22,2021-01-28,65,10 à 15,500 à 1000,2500 et plus
